,지구별,주차장명,주차대수,이용시간,날짜,주차구획수,연도,월,일,요일,휴일여부,아침 주차대수,낮 주차대수,저녁 주차대수,아침 이용시간,낮 이용시간,저녁 이용시간
1299,PLT-008,여의도5주차장,343,108101,2024-01-12,141,2024,1,12,4,0,93.43,136.3,113.27,29445.703877551026,42956.753061224495,35698.54306122449
1300,PLT-008,여의도4주차장,242,68254,2024-01-12,218,2024,1,12,4,0,65.92,96.16,79.92,18592.16396694215,27121.093553719005,22540.74247933884
1301,PLT-008,여의도3주차장,1306,380112,2024-01-12,785,2024,1,12,4,0,355.73,518.97,431.3,103535.40716692191,151046.49666156204,125530.09617151608
1302,PLT-008,여의도1주차장,1289,220052,2024-01-12,462,2024,1,12,4,0,351.1,512.21,425.69,59938.1359193173,87442.07519006984,72671.78889061288
1303,PLT-008,여의도2주차장,667,165921,2024-01-12,176,2024,1,12,4,0,181.68,265.05,220.27,45194.193823088455,65933.07503748126,54793.73113943028
1304,PLT-008,여의도5주차장,389,117276,2024-01-11,141,2024,1,11,3,0,105.99,151.41,131.6,31953.94149100257,45647.195784061696,39674.86272493573
1305,PLT-008,여의도1주차장,1115,235830,2024-01-11,462,2024,1,11,3,0,303.8,433.99,377.21,64255.743497757845,91791.80421524664,79782.45228699551
1306,PLT-008,여의도2주차장,635,173812,2024-01-11,176,2024,1,11,3,0,173.02,247.16,214.82,47358.97990551182,67652.55735433071,58800.462740157476
1307,PLT-008,여의도3주차장,1209,397944,2024-01-11,785,2024,1,11,3,0,329.41,470.58,409.01,108425.75106699753,154892.04923076922,134626.19970223325
1308,PLT-008,여의도4주차장,227,64564,2024-01-11,218,2024,1,11,3,0,61.85,88.35,76.8,17591.556828193832,25128.76387665198,21843.679295154183
1309,PLT-008,여의도5주차장,321,107916,2024-01-10,141,2024,1,10,2,0,88.39,127.63,104.98,29715.561495327103,42907.53607476636,35292.90242990654
1310,PLT-008,여의도3주차장,1226,386306,2024-01-10,785,2024,1,10,2,0,337.6,487.44,400.96,106375.94257748776,153589.71993474715,126340.3374877651
1311,PLT-008,여의도4주차장,213,64809,2024-01-10,218,2024,1,10,2,0,58.65,84.69,69.66,17845.295070422533,25768.42352112676,21195.281408450704
1312,PLT-008,여의도2주차장,538,158580,2024-01-10,176,2024,1,10,2,0,148.15,213.9,175.95,43668.45167286246,63048.81412639405,51862.73420074349
1313,PLT-008,여의도1주차장,1029,224017,2024-01-10,462,2024,1,10,2,0,283.36,409.12,336.53,61687.89139075423,89066.02952352261,73263.07908572316
1314,PLT-008,여의도4주차장,197,55516,2024-01-09,218,2024,1,9,1,0,55.06,79.47,62.47,15516.2992893401,22395.210761421316,17604.489949238578
1315,PLT-008,여의도3주차장,829,264430,2024-01-09,785,2024,1,9,1,0,231.7,334.44,262.86,73906.43063932448,106677.88805790109,83845.68130277444
1316,PLT-008,여의도1주차장,787,170719,2024-01-09,462,2024,1,9,1,0,219.96,317.5,249.54,47714.550495552736,68873.29415501906,54131.155349428205
1317,PLT-008,여의도2주차장,413,119677,2024-01-09,176,2024,1,9,1,0,115.43,166.61,130.96,33448.7072881356,48279.38249394674,37948.91021791768
1318,PLT-008,여의도5주차장,266,88646,2024-01-09,141,2024,1,9,1,0,74.34,107.31,84.34,24775.15560735366,35763.00710553028,28107.837287116057
1319,PLT-008,여의도3주차장,1159,425225,2024-01-08,785,2024,1,8,0,0,321.32,471.24,366.44,117888.95340811045,172893.03623813632,134443.01035375326
1320,PLT-008,여의도4주차장,257,75425,2024-01-08,218,2024,1,8,0,0,71.25,104.49,81.25,20911.441106657847,30667.178683995484,23846.380209346666
1321,PLT-008,여의도2주차장,560,159094,2024-01-08,176,2024,1,8,0,0,155.25,227.69,177.05,44106.75815639565,64687.070947695494,50300.17089590886
1322,PLT-008,여의도5주차장,350,109026,2024-01-08,141,2024,1,8,0,0,97.03,142.31,110.66,30225.12222857143,44329.971600000004,34470.90617142857
1323,PLT-008,여의도1주차장,921,212424,2024-01-08,462,2024,1,8,0,0,255.34,374.47,291.19,58892.88182410424,86369.61485342021,67161.50332247556
1324,PLT-008,여의도2주차장,452,40938,2024-01-07,176,2024,1,7,6,1,91.26,211.25,149.49,8265.490884955752,19133.08075221239,13539.428362831859
1325,PLT-008,여의도3주차장,1959,277348,2024-01-07,785,2024,1,7,6,1,395.53,915.57,647.89,55997.96550263146,129623.68790039768,91726.34659697089
1326,PLT-008,여의도5주차장,151,13494,2024-01-07,141,2024,1,7,6,1,30.49,70.57,49.94,2724.715629139073,6306.434304635762,4462.850066225165
1327,PLT-008,여의도1주차장,1114,84054,2024-01-07,462,2024,1,7,6,1,224.92,520.65,368.43,16970.759138240574,39284.304398563734,27798.936463195692
1328,PLT-008,여의도4주차장,26,529,2024-01-07,218,2024,1,7,6,1,5.25,12.15,8.6,106.8173076923077,247.20576923076922,174.97692307692307
1329,PLT-008,여의도1주차장,1456,107035,2024-01-06,462,2024,1,6,5,1,342.62,628.82,484.56,25187.041002747254,46226.47575549451,35621.483241758244
1330,PLT-008,여의도2주차장,725,96807,2024-01-06,176,2024,1,6,5,1,170.6,313.11,241.28,22780.002758658742,41809.183257700104,32217.813983641157
1331,PLT-008,여의도3주차장,1036,127161,2024-01-06,785,2024,1,6,5,1,243.79,447.43,344.78,29923.339951737453,54918.57744208495,42319.0826061776
1332,PLT-008,여의도4주차장,30,2355,2024-01-06,218,2024,1,6,5,1,7.06,12.96,9.98,554.2099999999999,1017.3600000000001,783.43
1333,PLT-008,여의도5주차장,172,16127,2024-01-06,141,2024,1,6,5,1,40.47,74.28,57.24,3794.7537066108493,6965.018663875807,5367.227629513344
1334,PLT-008,여의도5주차장,321,100476,2024-01-05,141,2024,1,5,4,0,86.87,127.5,106.63,27191.12186915888,39908.69158878505,33376.18654205607
1335,PLT-008,여의도2주차장,697,166346,2024-01-05,176,2024,1,5,4,0,188.62,276.84,231.54,45016.04378766141,66070.62645624102,55259.329756097555
1336,PLT-008,여의도4주차장,239,66655,2024-01-05,218,2024,1,5,4,0,64.68,94.93,79.39,18038.683682008374,26475.14288702929,22141.173430962343
1337,PLT-008,여의도3주차장,1241,384324,2024-01-05,785,2024,1,5,4,0,335.84,492.91,412.25,104005.9404995971,152648.78552780015,127669.27397260274
1338,PLT-008,여의도1주차장,1458,246984,2024-01-05,462,2024,1,5,4,0,394.57,579.1,484.33,66839.8332510288,98099.0633744856,82045.1033744856
1339,PLT-008,여의도2주차장,625,170756,2024-01-04,176,2024,1,4,3,0,172.51,247.85,204.63,47132.14221027536,67716.08281732506,55907.77497239955
1340,PLT-008,여의도5주차장,386,114922,2024-01-04,141,2024,1,4,3,0,106.54,153.07,126.38,31720.484675768803,45574.00590688878,37627.509417342415
1341,PLT-008,여의도3주차장,1224,409371,2024-01-04,785,2024,1,4,3,0,337.85,485.39,400.75,112996.01495927254,162341.67737481513,134033.3076659123
1342,PLT-008,여의도1주차장,1121,225243,2024-01-04,462,2024,1,4,3,0,309.42,444.55,367.03,62171.89033006245,89323.61788581625,73747.4917841213
1343,PLT-008,여의도4주차장,255,74598,2024-01-04,218,2024,1,4,3,0,70.39,101.12,83.49,20591.973411764706,29581.763764705884,24424.26282352941
1344,PLT-008,여의도2주차장,565,166330,2024-01-03,176,2024,1,3,2,0,154.09,224.13,186.78,45362.4596460177,65981.49185840708,54986.048495575225
1345,PLT-008,여의도1주차장,1012,221820,2024-01-03,462,2024,1,3,2,0,276.0,401.44,334.56,60496.36363636363,87991.52252964427,73332.1138339921
1346,PLT-008,여의도4주차장,229,67800,2024-01-03,218,2024,1,3,2,0,62.45,90.84,75.71,18489.563318777295,26894.986899563322,22415.449781659387
1347,PLT-008,여의도5주차장,338,111986,2024-01-03,141,2024,1,3,2,0,92.18,134.08,111.74,30541.033964497045,44423.32213017752,37021.64390532544
1348,PLT-008,여의도3주차장,1196,406964,2024-01-03,785,2024,1,3,2,0,326.18,474.43,395.39,110989.56314381272,161434.72451505018,134539.7123411371
1349,PLT-008,여의도1주차장,1085,237845,2024-01-02,462,2024,1,2,1,0,309.44,435.79,339.77,67832.95557603687,95530.38944700462,74481.65497695851
1350,PLT-008,여의도4주차장,260,87029,2024-01-02,218,2024,1,2,1,0,74.15,104.43,81.42,24820.001346153847,34955.532576923084,27253.46607692308
1351,PLT-008,여의도3주차장,1348,459931,2024-01-02,785,2024,1,2,1,0,384.45,541.42,422.13,131172.45767804154,184729.85313056377,144028.68919139466
1352,PLT-008,여의도5주차장,356,118898,2024-01-02,141,2024,1,2,1,0,101.53,142.99,111.48,33909.30882022472,47756.25005617978,37232.44112359551
1353,PLT-008,여의도2주차장,681,178624,2024-01-02,176,2024,1,2,1,0,194.22,273.52,213.26,50943.25004405287,71743.37221732746,55937.377738619674
1354,PLT-008,여의도5주차장,95,7781,2024-01-01,141,2024,1,1,0,2,18.72,43.59,32.69,1533.2665263157894,3570.2504210526317,2677.4830526315786
1355,PLT-008,여의도4주차장,28,1256,2024-01-01,218,2024,1,1,0,2,5.52,12.85,9.63,247.61142857142855,576.4142857142857,431.97428571428577
1356,PLT-008,여의도2주차장,772,45200,2024-01-01,176,2024,1,1,0,2,152.14,354.22,265.65,8907.563373531431,20739.037059105452,15553.399567363114
1357,PLT-008,여의도1주차장,2180,165966,2024-01-01,462,2024,1,1,0,2,429.61,1000.25,750.14,32706.72167889908,76150.2254587156,57109.05286238532
1358,PLT-008,여의도3주차장,1444,167193,2024-01-01,785,2024,1,1,0,2,284.57,662.55,496.88,32948.83103185595,76713.10398199446,57531.064986149584
1359,PLT-008,여의도1주차장,1706,126762,2023-12-31,462,2023,12,31,6,1,325.27,807.15,573.58,24168.743106682297,59974.17837045721,42619.0785228605
1360,PLT-008,여의도3주차장,2057,222539,2023-12-31,785,2023,12,31,6,1,392.19,973.21,691.59,42429.7494931915,105288.39721632093,74820.85329048756
1361,PLT-008,여의도2주차장,626,51080,2023-12-31,176,2023,12,31,6,1,119.36,296.17,210.47,9739.470926517572,24166.715015974445,17173.81405750799
1362,PLT-008,여의도5주차장,138,10536,2023-12-31,141,2023,12,31,6,1,26.31,65.29,46.4,2008.7113043478262,4984.749565217392,3542.5391304347822
1363,PLT-008,여의도4주차장,35,1683,2023-12-31,218,2023,12,31,6,1,6.67,16.56,11.77,320.73171428571425,796.2994285714285,565.9688571428571
1364,PLT-008,여의도4주차장,33,7679,2023-12-30,218,2023,12,30,5,1,8.2,13.41,11.39,1908.1151515151514,3120.466363636364,2650.4184848484847
1365,PLT-008,여의도3주차장,447,47401,2023-12-30,785,2023,12,30,5,1,111.1,181.62,154.28,11781.322371364653,19259.439865771812,16360.237762863535
1366,PLT-008,여의도2주차장,477,80035,2023-12-30,176,2023,12,30,5,1,118.55,193.81,164.63,19891.71523512023,32519.724417702677,27623.56034717709
1367,PLT-008,여의도1주차장,1126,89705,2023-12-30,462,2023,12,30,5,1,279.85,457.51,388.63,22294.997513299408,36448.75580600183,30961.24668069876
1368,PLT-008,여의도5주차장,138,10754,2023-12-30,141,2023,12,30,5,1,34.3,56.07,47.63,2672.9144927536227,4369.3969565217385,3711.6885507246375
1369,PLT-008,여의도2주차장,721,151588,2023-12-29,176,2023,12,29,4,0,197.53,279.56,243.91,41530.06607489598,58776.61758668516,51281.31633841887
1370,PLT-008,여의도5주차장,284,81052,2023-12-29,141,2023,12,29,4,0,77.81,110.12,96.08,22205.753741065455,31426.52103799162,27419.725220942924
1371,PLT-008,여의도4주차장,173,40087,2023-12-29,218,2023,12,29,4,0,47.4,67.08,58.53,10982.739726027397,15542.662042656493,13561.59823131611
1372,PLT-008,여의도3주차장,1136,276314,2023-12-29,785,2023,12,29,4,0,311.22,440.47,384.31,75699.3336971831,107137.348221831,93477.3180809859
1373,PLT-008,여의도1주차장,1470,213731,2023-12-29,462,2023,12,29,4,0,402.73,569.98,497.3,58554.625907306756,82871.8140556867,72304.56003700655
1374,PLT-008,여의도3주차장,865,267453,2023-12-28,785,2023,12,28,3,0,235.59,337.7,291.71,72843.06620809248,104414.88797687861,90195.04581502889
1375,PLT-008,여의도4주차장,184,51387,2023-12-28,218,2023,12,28,3,0,50.11,71.83,62.05,13995.339801076145,20061.569704875263,17330.09049404859
1376,PLT-008,여의도2주차장,654,157646,2023-12-28,176,2023,12,28,3,0,178.12,255.32,220.55,42936.29186990627,61545.55378522607,53164.15434486766
1377,PLT-008,여의도1주차장,1276,227423,2023-12-28,462,2023,12,28,3,0,347.53,498.16,430.31,61940.68588557993,88787.65021943575,76694.66389498433
1378,PLT-008,여의도5주차장,309,90883,2023-12-28,141,2023,12,28,3,0,84.16,120.63,104.21,24753.117411003237,35479.66436893203,30650.218220064722
1379,PLT-008,여의도2주차장,617,158589,2023-12-27,176,2023,12,27,2,0,171.11,242.38,203.51,43980.816515397084,62299.516726094,52308.66675850891
1380,PLT-008,여의도5주차장,300,95394,2023-12-27,141,2023,12,27,2,0,83.2,117.85,98.95,26455.935999999998,37473.943,31464.121000000003
1381,PLT-008,여의도1주차장,1122,204588,2023-12-27,462,2023,12,27,2,0,311.17,440.76,370.07,56739.43668449198,80369.16834224599,67479.39497326204
1382,PLT-008,여의도3주차장,1130,329338,2023-12-27,785,2023,12,27,2,0,313.38,443.91,372.71,91334.46233628318,129377.37307964603,108626.1645840708
1383,PLT-008,여의도4주차장,199,57013,2023-12-27,218,2023,12,27,2,0,55.19,78.17,65.64,15811.79633165829,22395.508592964823,18805.695075376887
1384,PLT-008,여의도5주차장,318,93115,2023-12-26,141,2023,12,26,1,0,87.81,126.65,103.53,25712.84678763483,37086.11827415956,30316.034938205605
1385,PLT-008,여의도3주차장,1031,304512,2023-12-26,785,2023,12,26,1,0,284.7,410.63,335.67,84087.84325897187,121282.01994180407,99142.13679922406
1386,PLT-008,여의도2주차장,559,156305,2023-12-26,176,2023,12,26,1,0,154.36,222.64,182.0,43161.43076923077,62253.56923076922,50890.0
1387,PLT-008,여의도4주차장,207,66177,2023-12-26,218,2023,12,26,1,0,57.16,82.44,67.39,18274.686313348466,26356.982849413012,21545.33083723851
1388,PLT-008,여의도1주차장,1213,211701,2023-12-26,462,2023,12,26,1,0,334.96,483.12,394.93,58459.01267095902,84316.68916167221,68925.29816736878
1389,PLT-008,여의도4주차장,30,1598,2023-12-25,218,2023,12,25,0,2,5.94,13.24,10.82,316.404,705.2506666666667,576.3453333333334
1390,PLT-008,여의도5주차장,144,6810,2023-12-25,141,2023,12,25,0,2,28.52,63.54,51.94,1348.7583333333332,3004.9125,2456.3291666666664
1391,PLT-008,여의도1주차장,1504,123173,2023-12-25,462,2023,12,25,0,2,297.91,663.65,542.45,24397.755619975935,54350.543846118046,44424.70053390603
1392,PLT-008,여의도3주차장,1925,255048,2023-12-25,785,2023,12,25,0,2,381.3,849.41,694.29,50519.37787012987,112540.42684675325,91988.19528311687
1393,PLT-008,여의도2주차장,632,77653,2023-12-25,176,2023,12,25,0,2,125.18,278.87,227.94,15380.943590879602,34264.928416588875,28007.127992531525
1394,PLT-008,여의도3주차장,2190,309174,2023-12-24,785,2023,12,24,6,1,422.93,982.5,784.57,59707.287589041094,138704.77397260274,110761.93843835617
1395,PLT-008,여의도2주차장,643,74605,2023-12-24,176,2023,12,24,6,1,124.17,288.47,230.36,14407.002877138413,33470.146734059104,26727.85038880249
1396,PLT-008,여의도4주차장,36,1225,2023-12-24,218,2023,12,24,6,1,6.95,16.15,12.9,236.49305555555557,549.5486111111111,438.9583333333333
1397,PLT-008,여의도5주차장,160,13123,2023-12-24,141,2023,12,24,6,1,30.9,71.78,57.32,2534.379375,5887.305875,4701.3147500000005
1398,PLT-008,여의도1주차장,1619,131183,2023-12-24,462,2023,12,24,6,1,312.66,726.33,580.01,25333.957245213096,58852.46966646078,46996.57308832613
1399,PLT-008,여의도1주차장,1120,97159,2023-12-23,462,2023,12,23,5,1,277.04,446.87,396.1,24032.758064660135,38765.22739082686,34361.014544513
1400,PLT-008,여의도4주차장,32,2363,2023-12-23,218,2023,12,23,5,1,7.92,12.77,11.32,584.659793814433,942.690096844736,835.650109340831
1401,PLT-008,여의도2주차장,3503,81476,2023-12-23,176,2023,12,23,5,1,866.48,1397.65,1238.87,20153.389803025977,32507.83083071653,28814.77936625749
1402,PLT-008,여의도3주차장,416,49979,2023-12-23,785,2023,12,23,5,1,102.9,165.98,147.12,12362.593990384616,19941.140432692308,17675.265576923077
1403,PLT-008,여의도5주차장,140,12584,2023-12-23,141,2023,12,23,5,1,34.63,55.86,49.51,3112.742285714286,5021.0160000000005,4450.241714285714
1404,PLT-008,여의도3주차장,979,302367,2023-12-22,785,2023,12,22,4,0,262.39,381.68,334.92,81040.74314344375,117884.18325008427,103442.07360647198
1405,PLT-008,여의도5주차장,396,94456,2023-12-22,141,2023,12,22,4,0,106.14,154.39,135.47,25317.0703030303,36825.91373737373,32313.015959595963
1406,PLT-008,여의도2주차장,600,148713,2023-12-22,176,2023,12,22,4,0,160.81,233.92,205.26,39858.22685378089,57979.207920131994,50875.5652260871
1407,PLT-008,여의도4주차장,189,45976,2023-12-22,218,2023,12,22,4,0,50.66,73.69,64.66,12322.862070789906,17924.82641130099,15728.311517909106
1408,PLT-008,여의도1주차장,1006,173764,2023-12-22,462,2023,12,22,4,0,269.63,392.21,344.16,46572.55200795229,67745.50540755466,59445.942584493045
1409,PLT-008,여의도3주차장,859,316062,2023-12-21,785,2023,12,21,3,0,234.75,333.86,290.39,86374.3358556461,122841.04693830037,106846.61720605355
1410,PLT-008,여의도2주차장,496,152054,2023-12-21,176,2023,12,21,3,0,135.55,192.78,167.68,41553.435817826256,59097.53859801213,51403.02558416161
1411,PLT-008,여의도4주차장,198,57589,2023-12-21,218,2023,12,21,3,0,54.11,76.96,66.94,15737.289985354277,22382.957628402604,19468.75238624312
1412,PLT-008,여의도1주차장,989,228922,2023-12-21,462,2023,12,21,3,0,270.27,384.39,334.34,62558.896804853386,88974.04204246713,77389.06115267947
1413,PLT-008,여의도5주차장,359,91670,2023-12-21,141,2023,12,21,3,0,98.11,139.53,121.36,25052.21086350975,35628.732869080784,30989.05626740947
1414,PLT-008,여의도5주차장,405,91561,2023-12-20,141,2023,12,20,2,0,110.25,155.65,139.1,24924.938888888886,35188.81395061728,31447.247160493826
1415,PLT-008,여의도4주차장,183,51155,2023-12-20,218,2023,12,20,2,0,49.82,70.33,62.85,13926.45956284153,19659.733060109287,17568.80737704918
1416,PLT-008,여의도1주차장,864,192709,2023-12-20,462,2023,12,20,2,0,235.2,332.06,296.75,52459.0650571174,74062.74295436396,66187.19198851865
1417,PLT-008,여의도2주차장,396,125946,2023-12-20,176,2023,12,20,2,0,107.8,152.19,136.01,34285.299999999996,48403.33772727273,43257.36227272727
1418,PLT-008,여의도3주차장,830,294796,2023-12-20,785,2023,12,20,2,0,225.94,318.99,285.07,80248.44366265059,113297.56149397591,101249.9948433735
1419,PLT-008,여의도5주차장,388,105568,2023-12-19,141,2023,12,19,1,0,109.96,150.75,127.29,29918.188865979377,41016.43298969072,34633.3781443299
1420,PLT-008,여의도2주차장,482,150674,2023-12-19,176,2023,12,19,1,0,136.6,187.27,158.13,42701.3867219917,58540.91282157676,49431.700456431536
1421,PLT-008,여의도1주차장,1155,261784,2023-12-19,462,2023,12,19,1,0,327.33,448.75,378.92,74190.26555844155,101710.45021645022,85883.28422510822
1422,PLT-008,여의도3주차장,933,346918,2023-12-19,785,2023,12,19,1,0,264.41,362.5,306.09,98315.74317256163,134788.61200428725,113813.6448231511
1423,PLT-008,여의도4주차장,211,58833,2023-12-19,218,2023,12,19,1,0,59.8,81.98,69.22,16673.9971563981,22858.432890995264,19300.569952606635
1424,PLT-008,여의도3주차장,961,367978,2023-12-18,785,2023,12,18,0,0,265.59,384.45,310.95,101698.53694627414,147211.87743889116,119067.58561483471
1425,PLT-008,여의도4주차장,229,68525,2023-12-18,218,2023,12,18,0,0,63.29,91.61,74.1,18938.634279475984,27412.9923580786,22173.37336244541
1426,PLT-008,여의도5주차장,368,105902,2023-12-18,141,2023,12,18,0,0,101.7,147.22,119.08,29266.938586956523,42366.55554347826,34268.50586956522
1427,PLT-008,여의도1주차장,931,207655,2023-12-18,462,2023,12,18,0,0,257.3,372.45,301.25,57389.507518797,83073.15225563908,67192.34022556391
1428,PLT-008,여의도2주차장,498,152950,2023-12-18,176,2023,12,18,0,0,137.63,199.23,161.14,42270.09738955823,61189.21385542168,49490.68875502007
