지구별,주차장명,주차대수,이용시간,날짜,년도,월,일,휴일여부,1대당 평균 주차시간,평균기온,최저기온,최고기온,평균온도 구분,최고기온 구분,최저기온 구분,지점명_청담,아침 비율_청담,낮 비율_청담,저녁 비율_청담,지점명_영동,아침 비율_영동,낮 비율_영동,저녁 비율_영동
PLT-005,뚝섬1주차장,170,14581.0,2024-02-13,2024,2,13,0,85.77058823529411,8.2,2.0,13.7,5,9,1,청담대교,0.28724565937465873,0.4238707094237979,0.2888836312015433,영동대교,0.2130574296527892,0.4370577587625473,0.3498848115846635
PLT-005,뚝섬3주차장,250,18060.0,2024-02-13,2024,2,13,0,72.24,8.2,2.0,13.7,5,9,1,청담대교,0.28724565937465873,0.4238707094237979,0.2888836312015433,영동대교,0.2130574296527892,0.4370577587625473,0.3498848115846635
PLT-005,뚝섬2주차장,520,65713.0,2024-02-13,2024,2,13,0,126.37115384615385,8.2,2.0,13.7,5,9,1,청담대교,0.28724565937465873,0.4238707094237979,0.2888836312015433,영동대교,0.2130574296527892,0.4370577587625473,0.3498848115846635
PLT-005,뚝섬4주차장,513,48083.0,2024-02-13,2024,2,13,0,93.729044834308,8.2,2.0,13.7,5,9,1,청담대교,0.28724565937465873,0.4238707094237979,0.2888836312015433,영동대교,0.2130574296527892,0.4370577587625473,0.3498848115846635
PLT-005,뚝섬4주차장,810,60707.0,2024-02-12,2024,2,12,1,74.94691358024691,3.5,-2.9,10.5,0,9,-4,청담대교,0.1802910150942464,0.5112033400034586,0.30850564490229504,영동대교,0.17146441528498288,0.4803851761434917,0.34815040857152546
PLT-005,뚝섬3주차장,521,52918.0,2024-02-12,2024,2,12,1,101.57005758157388,3.5,-2.9,10.5,0,9,-4,청담대교,0.1802910150942464,0.5112033400034586,0.30850564490229504,영동대교,0.17146441528498288,0.4803851761434917,0.34815040857152546
PLT-005,뚝섬1주차장,230,18245.0,2024-02-12,2024,2,12,1,79.32608695652173,3.5,-2.9,10.5,0,9,-4,청담대교,0.1802910150942464,0.5112033400034586,0.30850564490229504,영동대교,0.17146441528498288,0.4803851761434917,0.34815040857152546
PLT-005,뚝섬2주차장,775,77287.0,2024-02-12,2024,2,12,1,99.72516129032256,3.5,-2.9,10.5,0,9,-4,청담대교,0.1802910150942464,0.5112033400034586,0.30850564490229504,영동대교,0.17146441528498288,0.4803851761434917,0.34815040857152546
PLT-005,뚝섬3주차장,502,52390.0,2024-02-11,2024,2,11,1,104.3625498007968,1.0,-3.1,5.5,0,4,-4,청담대교,0.1919554298738024,0.4846368125606719,0.3234077575655257,영동대교,0.15488459385598102,0.5298146257943432,0.3153007803496757
PLT-005,뚝섬2주차장,556,52114.0,2024-02-11,2024,2,11,1,93.73021582733811,1.0,-3.1,5.5,0,4,-4,청담대교,0.1919554298738024,0.4846368125606719,0.3234077575655257,영동대교,0.15488459385598102,0.5298146257943432,0.3153007803496757
PLT-005,뚝섬1주차장,173,3802.0,2024-02-11,2024,2,11,1,21.976878612716764,1.0,-3.1,5.5,0,4,-4,청담대교,0.1919554298738024,0.4846368125606719,0.3234077575655257,영동대교,0.15488459385598102,0.5298146257943432,0.3153007803496757
PLT-005,뚝섬4주차장,677,44258.0,2024-02-11,2024,2,11,1,65.37370753323486,1.0,-3.1,5.5,0,4,-4,청담대교,0.1919554298738024,0.4846368125606719,0.3234077575655257,영동대교,0.15488459385598102,0.5298146257943432,0.3153007803496757
PLT-005,뚝섬3주차장,448,38788.0,2024-02-10,2024,2,10,1,86.58035714285714,1.7,-1.5,7.4,0,4,-4,청담대교,0.2698670419079576,0.41911565730367484,0.31101730078836753,영동대교,0.21043419343910563,0.5301507537688442,0.2594150527920501
PLT-005,뚝섬4주차장,734,45440.0,2024-02-10,2024,2,10,1,61.90735694822888,1.7,-1.5,7.4,0,4,-4,청담대교,0.2698670419079576,0.41911565730367484,0.31101730078836753,영동대교,0.21043419343910563,0.5301507537688442,0.2594150527920501
PLT-005,뚝섬2주차장,543,44826.0,2024-02-10,2024,2,10,1,82.5524861878453,1.7,-1.5,7.4,0,4,-4,청담대교,0.2698670419079576,0.41911565730367484,0.31101730078836753,영동대교,0.21043419343910563,0.5301507537688442,0.2594150527920501
PLT-005,뚝섬1주차장,222,11719.0,2024-02-10,2024,2,10,1,52.788288288288285,1.7,-1.5,7.4,0,4,-4,청담대교,0.2698670419079576,0.41911565730367484,0.31101730078836753,영동대교,0.21043419343910563,0.5301507537688442,0.2594150527920501
PLT-005,뚝섬1주차장,227,10137.0,2024-02-09,2024,2,9,1,44.65638766519824,1.1,-2.5,6.1,0,4,-4,청담대교,0.2333036315823789,0.5117249472975028,0.2549714211201182,영동대교,0.18786703916985004,0.5352072524089173,0.2769257084212327
PLT-005,뚝섬3주차장,385,39125.0,2024-02-09,2024,2,9,1,101.62337662337664,1.1,-2.5,6.1,0,4,-4,청담대교,0.2333036315823789,0.5117249472975028,0.2549714211201182,영동대교,0.18786703916985004,0.5352072524089173,0.2769257084212327
PLT-005,뚝섬2주차장,522,45658.0,2024-02-09,2024,2,9,1,87.46743295019157,1.1,-2.5,6.1,0,4,-4,청담대교,0.2333036315823789,0.5117249472975028,0.2549714211201182,영동대교,0.18786703916985004,0.5352072524089173,0.2769257084212327
PLT-005,뚝섬4주차장,604,37430.0,2024-02-09,2024,2,9,1,61.97019867549669,1.1,-2.5,6.1,0,4,-4,청담대교,0.2333036315823789,0.5117249472975028,0.2549714211201182,영동대교,0.18786703916985004,0.5352072524089173,0.2769257084212327
PLT-005,뚝섬3주차장,235,21501.0,2024-02-08,2024,2,8,0,91.4936170212766,0.6,-3.0,6.2,0,4,-4,청담대교,0.2826873293379198,0.41682329160608533,0.3004893790559949,영동대교,0.21637309847878303,0.4488390712570056,0.3347878302642114
PLT-005,뚝섬4주차장,451,42480.0,2024-02-08,2024,2,8,0,94.19068736141908,0.6,-3.0,6.2,0,4,-4,청담대교,0.2826873293379198,0.41682329160608533,0.3004893790559949,영동대교,0.21637309847878303,0.4488390712570056,0.3347878302642114
PLT-005,뚝섬2주차장,476,53497.0,2024-02-08,2024,2,8,0,112.38865546218489,0.6,-3.0,6.2,0,4,-4,청담대교,0.2826873293379198,0.41682329160608533,0.3004893790559949,영동대교,0.21637309847878303,0.4488390712570056,0.3347878302642114
PLT-005,뚝섬1주차장,191,13364.0,2024-02-08,2024,2,8,0,69.96858638743456,0.6,-3.0,6.2,0,4,-4,청담대교,0.2826873293379198,0.41682329160608533,0.3004893790559949,영동대교,0.21637309847878303,0.4488390712570056,0.3347878302642114
PLT-005,뚝섬1주차장,140,12021.0,2024-02-07,2024,2,7,0,85.86428571428571,0.6,-0.9,2.7,0,-1,-4,청담대교,0.2712262918647787,0.41165508473100304,0.31711862340421826,영동대교,0.1974964966102337,0.43197742680755974,0.37052607658220654
PLT-005,뚝섬3주차장,195,17802.0,2024-02-07,2024,2,7,0,91.29230769230767,0.6,-0.9,2.7,0,-1,-4,청담대교,0.2712262918647787,0.41165508473100304,0.31711862340421826,영동대교,0.1974964966102337,0.43197742680755974,0.37052607658220654
PLT-005,뚝섬4주차장,392,46199.0,2024-02-07,2024,2,7,0,117.8545918367347,0.6,-0.9,2.7,0,-1,-4,청담대교,0.2712262918647787,0.41165508473100304,0.31711862340421826,영동대교,0.1974964966102337,0.43197742680755974,0.37052607658220654
PLT-005,뚝섬2주차장,452,66775.0,2024-02-07,2024,2,7,0,147.73230088495575,0.6,-0.9,2.7,0,-1,-4,청담대교,0.2712262918647787,0.41165508473100304,0.31711862340421826,영동대교,0.1974964966102337,0.43197742680755974,0.37052607658220654
PLT-005,뚝섬4주차장,356,35981.0,2024-02-06,2024,2,6,0,101.07022471910112,1.2,0.0,2.9,0,-1,-4,청담대교,0.270990990990991,0.41192792792792793,0.3170810810810811,영동대교,0.2003074645561692,0.43409440300632013,0.36559813243751066
PLT-005,뚝섬1주차장,124,10804.0,2024-02-06,2024,2,6,0,87.12903225806451,1.2,0.0,2.9,0,-1,-4,청담대교,0.270990990990991,0.41192792792792793,0.3170810810810811,영동대교,0.2003074645561692,0.43409440300632013,0.36559813243751066
PLT-005,뚝섬2주차장,382,57134.0,2024-02-06,2024,2,6,0,149.565445026178,1.2,0.0,2.9,0,-1,-4,청담대교,0.270990990990991,0.41192792792792793,0.3170810810810811,영동대교,0.2003074645561692,0.43409440300632013,0.36559813243751066
PLT-005,뚝섬3주차장,190,19023.0,2024-02-06,2024,2,6,0,100.12105263157896,1.2,0.0,2.9,0,-1,-4,청담대교,0.270990990990991,0.41192792792792793,0.3170810810810811,영동대교,0.2003074645561692,0.43409440300632013,0.36559813243751066
PLT-005,뚝섬1주차장,140,11160.0,2024-02-05,2024,2,5,0,79.71428571428571,2.7,0.1,6.6,0,4,-4,청담대교,0.27576763641138186,0.40215332095361356,0.3220790426350046,영동대교,0.21009699281684996,0.4524572866360943,0.33744572054705574
PLT-005,뚝섬4주차장,299,31724.0,2024-02-05,2024,2,5,0,106.10033444816054,2.7,0.1,6.6,0,4,-4,청담대교,0.27576763641138186,0.40215332095361356,0.3220790426350046,영동대교,0.21009699281684996,0.4524572866360943,0.33744572054705574
PLT-005,뚝섬3주차장,134,11534.0,2024-02-05,2024,2,5,0,86.07462686567165,2.7,0.1,6.6,0,4,-4,청담대교,0.27576763641138186,0.40215332095361356,0.3220790426350046,영동대교,0.21009699281684996,0.4524572866360943,0.33744572054705574
PLT-005,뚝섬2주차장,344,52532.0,2024-02-05,2024,2,5,0,152.7093023255814,2.7,0.1,6.6,0,4,-4,청담대교,0.27576763641138186,0.40215332095361356,0.3220790426350046,영동대교,0.21009699281684996,0.4524572866360943,0.33744572054705574
PLT-005,뚝섬3주차장,550,61498.0,2024-02-04,2024,2,4,1,111.81454545454544,7.3,3.7,12.2,5,9,1,청담대교,0.2205461692013253,0.4672072109151524,0.3122466198835223,영동대교,0.17833385302983057,0.4985448498077123,0.32312129716245713
PLT-005,뚝섬1주차장,281,21380.0,2024-02-04,2024,2,4,1,76.08540925266904,7.3,3.7,12.2,5,9,1,청담대교,0.2205461692013253,0.4672072109151524,0.3122466198835223,영동대교,0.17833385302983057,0.4985448498077123,0.32312129716245713
PLT-005,뚝섬2주차장,899,95244.0,2024-02-04,2024,2,4,1,105.94438264738598,7.3,3.7,12.2,5,9,1,청담대교,0.2205461692013253,0.4672072109151524,0.3122466198835223,영동대교,0.17833385302983057,0.4985448498077123,0.32312129716245713
PLT-005,뚝섬4주차장,813,62188.0,2024-02-04,2024,2,4,1,76.4920049200492,7.3,3.7,12.2,5,9,1,청담대교,0.2205461692013253,0.4672072109151524,0.3122466198835223,영동대교,0.17833385302983057,0.4985448498077123,0.32312129716245713
PLT-005,뚝섬4주차장,581,55670.0,2024-02-03,2024,2,3,1,95.81755593803788,4.7,-0.2,8.3,0,4,-4,청담대교,0.2481491789590871,0.44456814175712034,0.30728267928379255,영동대교,0.20078674255105458,0.47719283562102444,0.322020421827921
PLT-005,뚝섬3주차장,409,48754.0,2024-02-03,2024,2,3,1,119.20293398533008,4.7,-0.2,8.3,0,4,-4,청담대교,0.2481491789590871,0.44456814175712034,0.30728267928379255,영동대교,0.20078674255105458,0.47719283562102444,0.322020421827921
PLT-005,뚝섬2주차장,562,61286.0,2024-02-03,2024,2,3,1,109.04982206405694,4.7,-0.2,8.3,0,4,-4,청담대교,0.2481491789590871,0.44456814175712034,0.30728267928379255,영동대교,0.20078674255105458,0.47719283562102444,0.322020421827921
PLT-005,뚝섬1주차장,250,17274.0,2024-02-03,2024,2,3,1,69.096,4.7,-0.2,8.3,0,4,-4,청담대교,0.2481491789590871,0.44456814175712034,0.30728267928379255,영동대교,0.20078674255105458,0.47719283562102444,0.322020421827921
PLT-005,뚝섬1주차장,187,13403.0,2024-02-02,2024,2,2,0,71.67379679144385,3.1,0.7,7.9,0,4,-4,청담대교,0.2695668498481073,0.40528040413694233,0.3251527460149503,영동대교,0.19744934535712938,0.431686978832585,0.3708636758102856
PLT-005,뚝섬2주차장,454,58217.0,2024-02-02,2024,2,2,0,128.23127753303964,3.1,0.7,7.9,0,4,-4,청담대교,0.2695668498481073,0.40528040413694233,0.3251527460149503,영동대교,0.19744934535712938,0.431686978832585,0.3708636758102856
PLT-005,뚝섬4주차장,436,41577.0,2024-02-02,2024,2,2,0,95.36009174311928,3.1,0.7,7.9,0,4,-4,청담대교,0.2695668498481073,0.40528040413694233,0.3251527460149503,영동대교,0.19744934535712938,0.431686978832585,0.3708636758102856
PLT-005,뚝섬3주차장,214,20403.0,2024-02-02,2024,2,2,0,95.3411214953271,3.1,0.7,7.9,0,4,-4,청담대교,0.2695668498481073,0.40528040413694233,0.3251527460149503,영동대교,0.19744934535712938,0.431686978832585,0.3708636758102856
PLT-005,뚝섬4주차장,416,45299.0,2024-02-01,2024,2,1,0,108.89182692307692,2.4,-1.3,8.2,0,4,-4,청담대교,0.2753163996813877,0.4102309938932649,0.3144526064253474,영동대교,0.19914412938296355,0.43907704763189853,0.3617788229851379
PLT-005,뚝섬1주차장,162,12525.0,2024-02-01,2024,2,1,0,77.31481481481481,2.4,-1.3,8.2,0,4,-4,청담대교,0.2753163996813877,0.4102309938932649,0.3144526064253474,영동대교,0.19914412938296355,0.43907704763189853,0.3617788229851379
PLT-005,뚝섬2주차장,440,62723.0,2024-02-01,2024,2,1,0,142.55227272727274,2.4,-1.3,8.2,0,4,-4,청담대교,0.2753163996813877,0.4102309938932649,0.3144526064253474,영동대교,0.19914412938296355,0.43907704763189853,0.3617788229851379
PLT-005,뚝섬3주차장,206,21984.0,2024-02-01,2024,2,1,0,106.71844660194176,2.4,-1.3,8.2,0,4,-4,청담대교,0.2753163996813877,0.4102309938932649,0.3144526064253474,영동대교,0.19914412938296355,0.43907704763189853,0.3617788229851379
PLT-005,뚝섬2주차장,461,55709.0,2024-01-31,2024,1,31,0,120.84381778741866,4.7,0.7,10.6,0,9,-4,청담대교,0.27731631609065843,0.41493401772244093,0.30774966618690064,영동대교,0.2027471992206527,0.4246858256210424,0.37256697515830495
PLT-005,뚝섬1주차장,184,14119.0,2024-01-31,2024,1,31,0,76.7336956521739,4.7,0.7,10.6,0,9,-4,청담대교,0.27731631609065843,0.41493401772244093,0.30774966618690064,영동대교,0.2027471992206527,0.4246858256210424,0.37256697515830495
PLT-005,뚝섬3주차장,235,25921.0,2024-01-31,2024,1,31,0,110.30212765957448,4.7,0.7,10.6,0,9,-4,청담대교,0.27731631609065843,0.41493401772244093,0.30774966618690064,영동대교,0.2027471992206527,0.4246858256210424,0.37256697515830495
PLT-005,뚝섬4주차장,426,41467.0,2024-01-31,2024,1,31,0,97.34037558685446,4.7,0.7,10.6,0,9,-4,청담대교,0.27731631609065843,0.41493401772244093,0.30774966618690064,영동대교,0.2027471992206527,0.4246858256210424,0.37256697515830495
PLT-005,뚝섬2주차장,439,54079.0,2024-01-30,2024,1,30,0,123.1867881548975,1.4,-4.0,8.1,0,4,-9,청담대교,0.2783071317378586,0.4110029594402723,0.3106899088218691,영동대교,0.19464506908051454,0.4258218199142449,0.37953311100524056
PLT-005,뚝섬4주차장,414,44851.0,2024-01-30,2024,1,30,0,108.33574879227054,1.4,-4.0,8.1,0,4,-9,청담대교,0.2783071317378586,0.4110029594402723,0.3106899088218691,영동대교,0.19464506908051454,0.4258218199142449,0.37953311100524056
PLT-005,뚝섬1주차장,152,12184.0,2024-01-30,2024,1,30,0,80.15789473684211,1.4,-4.0,8.1,0,4,-9,청담대교,0.2783071317378586,0.4110029594402723,0.3106899088218691,영동대교,0.19464506908051454,0.4258218199142449,0.37953311100524056
PLT-005,뚝섬3주차장,225,25061.0,2024-01-30,2024,1,30,0,111.38222222222224,1.4,-4.0,8.1,0,4,-9,청담대교,0.2783071317378586,0.4110029594402723,0.3106899088218691,영동대교,0.19464506908051454,0.4258218199142449,0.37953311100524056
PLT-005,뚝섬3주차장,205,22408.0,2024-01-29,2024,1,29,0,109.30731707317074,-0.4,-4.8,4.6,-5,4,-9,청담대교,0.2854279161324111,0.4160511440593791,0.29852093980820976,영동대교,0.20850202429149797,0.4396017516318268,0.3518962240766752
PLT-005,뚝섬4주차장,411,42745.0,2024-01-29,2024,1,29,0,104.00243309002433,-0.4,-4.8,4.6,-5,4,-9,청담대교,0.2854279161324111,0.4160511440593791,0.29852093980820976,영동대교,0.20850202429149797,0.4396017516318268,0.3518962240766752
PLT-005,뚝섬2주차장,419,60413.0,2024-01-29,2024,1,29,0,144.1837708830549,-0.4,-4.8,4.6,-5,4,-9,청담대교,0.2854279161324111,0.4160511440593791,0.29852093980820976,영동대교,0.20850202429149797,0.4396017516318268,0.3518962240766752
PLT-005,뚝섬1주차장,152,15100.0,2024-01-29,2024,1,29,0,99.34210526315788,-0.4,-4.8,4.6,-5,4,-9,청담대교,0.2854279161324111,0.4160511440593791,0.29852093980820976,영동대교,0.20850202429149797,0.4396017516318268,0.3518962240766752
PLT-005,뚝섬3주차장,471,50776.0,2024-01-28,2024,1,28,1,107.80467091295117,-1.5,-5.0,3.8,-5,-1,-9,청담대교,0.2238013236789145,0.46936658436897033,0.3068320919521152,영동대교,0.18245567610478963,0.4932257210902355,0.3243186028049749
PLT-005,뚝섬1주차장,203,15932.0,2024-01-28,2024,1,28,1,78.48275862068965,-1.5,-5.0,3.8,-5,-1,-9,청담대교,0.2238013236789145,0.46936658436897033,0.3068320919521152,영동대교,0.18245567610478963,0.4932257210902355,0.3243186028049749
PLT-005,뚝섬2주차장,663,70252.0,2024-01-28,2024,1,28,1,105.96078431372548,-1.5,-5.0,3.8,-5,-1,-9,청담대교,0.2238013236789145,0.46936658436897033,0.3068320919521152,영동대교,0.18245567610478963,0.4932257210902355,0.3243186028049749
PLT-005,뚝섬4주차장,578,46449.0,2024-01-28,2024,1,28,1,80.36159169550173,-1.5,-5.0,3.8,-5,-1,-9,청담대교,0.2238013236789145,0.46936658436897033,0.3068320919521152,영동대교,0.18245567610478963,0.4932257210902355,0.3243186028049749
PLT-005,뚝섬4주차장,620,48104.0,2024-01-27,2024,1,27,1,77.58709677419355,-0.5,-4.6,4.6,-5,4,-9,청담대교,0.24717866041330794,0.4389931115345156,0.31382822805217647,영동대교,0.20033860045146726,0.4749393863389349,0.32472201320959787
PLT-005,뚝섬2주차장,616,58952.0,2024-01-27,2024,1,27,1,95.7012987012987,-0.5,-4.6,4.6,-5,4,-9,청담대교,0.24717866041330794,0.4389931115345156,0.31382822805217647,영동대교,0.20033860045146726,0.4749393863389349,0.32472201320959787
PLT-005,뚝섬1주차장,234,16391.0,2024-01-27,2024,1,27,1,70.04700854700855,-0.5,-4.6,4.6,-5,4,-9,청담대교,0.24717866041330794,0.4389931115345156,0.31382822805217647,영동대교,0.20033860045146726,0.4749393863389349,0.32472201320959787
PLT-005,뚝섬3주차장,573,61386.0,2024-01-27,2024,1,27,1,107.13089005235602,-0.5,-4.6,4.6,-5,4,-9,청담대교,0.24717866041330794,0.4389931115345156,0.31382822805217647,영동대교,0.20033860045146726,0.4749393863389349,0.32472201320959787
PLT-005,뚝섬3주차장,258,27336.0,2024-01-26,2024,1,26,0,105.95348837209302,-1.7,-6.9,4.0,-5,-1,-9,청담대교,0.281295401560969,0.40174679866202656,0.31695779977700445,영동대교,0.20405055580934978,0.43347418912745544,0.3624752550631948
PLT-005,뚝섬4주차장,411,39309.0,2024-01-26,2024,1,26,0,95.64233576642336,-1.7,-6.9,4.0,-5,-1,-9,청담대교,0.281295401560969,0.40174679866202656,0.31695779977700445,영동대교,0.20405055580934978,0.43347418912745544,0.3624752550631948
PLT-005,뚝섬1주차장,179,12861.0,2024-01-26,2024,1,26,0,71.84916201117318,-1.7,-6.9,4.0,-5,-1,-9,청담대교,0.281295401560969,0.40174679866202656,0.31695779977700445,영동대교,0.20405055580934978,0.43347418912745544,0.3624752550631948
PLT-005,뚝섬2주차장,460,50855.0,2024-01-26,2024,1,26,0,110.55434782608695,-1.7,-6.9,4.0,-5,-1,-9,청담대교,0.281295401560969,0.40174679866202656,0.31695779977700445,영동대교,0.20405055580934978,0.43347418912745544,0.3624752550631948
PLT-005,뚝섬1주차장,154,11277.0,2024-01-25,2024,1,25,0,73.22727272727273,-5.3,-9.7,-0.5,-10,-1,-14,청담대교,0.2785357334301672,0.41674880254534763,0.3047154640244851,영동대교,0.19825422181652214,0.44214970333181197,0.3595960748516659
PLT-005,뚝섬2주차장,400,59478.0,2024-01-25,2024,1,25,0,148.695,-5.3,-9.7,-0.5,-10,-1,-14,청담대교,0.2785357334301672,0.41674880254534763,0.3047154640244851,영동대교,0.19825422181652214,0.44214970333181197,0.3595960748516659
PLT-005,뚝섬3주차장,160,15498.0,2024-01-25,2024,1,25,0,96.8625,-5.3,-9.7,-0.5,-10,-1,-14,청담대교,0.2785357334301672,0.41674880254534763,0.3047154640244851,영동대교,0.19825422181652214,0.44214970333181197,0.3595960748516659
PLT-005,뚝섬4주차장,394,46868.0,2024-01-25,2024,1,25,0,118.95431472081218,-5.3,-9.7,-0.5,-10,-1,-14,청담대교,0.2785357334301672,0.41674880254534763,0.3047154640244851,영동대교,0.19825422181652214,0.44214970333181197,0.3595960748516659
PLT-005,뚝섬4주차장,320,36020.0,2024-01-24,2024,1,24,0,112.5625,-8.0,-11.2,-3.7,-10,-6,-14,청담대교,0.27884478841238286,0.42486154501562057,0.2962936665719966,영동대교,0.19740576369973906,0.43448696215310184,0.3681072741471591
PLT-005,뚝섬1주차장,128,8219.0,2024-01-24,2024,1,24,0,64.2109375,-8.0,-11.2,-3.7,-10,-6,-14,청담대교,0.27884478841238286,0.42486154501562057,0.2962936665719966,영동대교,0.19740576369973906,0.43448696215310184,0.3681072741471591
PLT-005,뚝섬2주차장,388,54114.0,2024-01-24,2024,1,24,0,139.46907216494844,-8.0,-11.2,-3.7,-10,-6,-14,청담대교,0.27884478841238286,0.42486154501562057,0.2962936665719966,영동대교,0.19740576369973906,0.43448696215310184,0.3681072741471591
PLT-005,뚝섬3주차장,178,16341.0,2024-01-24,2024,1,24,0,91.80337078651684,-8.0,-11.2,-3.7,-10,-6,-14,청담대교,0.27884478841238286,0.42486154501562057,0.2962936665719966,영동대교,0.19740576369973906,0.43448696215310184,0.3681072741471591
PLT-005,뚝섬3주차장,144,14118.0,2024-01-23,2024,1,23,0,98.04166666666669,-11.7,-14.0,-8.2,-15,-11,-19,청담대교,0.2827382014054864,0.41563514429422466,0.30162665430028895,영동대교,0.19346791087411921,0.4322224338221291,0.37430965530375165
PLT-005,뚝섬4주차장,291,35869.0,2024-01-23,2024,1,23,0,123.26116838487972,-11.7,-14.0,-8.2,-15,-11,-19,청담대교,0.2827382014054864,0.41563514429422466,0.30162665430028895,영동대교,0.19346791087411921,0.4322224338221291,0.37430965530375165
PLT-005,뚝섬2주차장,367,61001.0,2024-01-23,2024,1,23,0,166.21525885558583,-11.7,-14.0,-8.2,-15,-11,-19,청담대교,0.2827382014054864,0.41563514429422466,0.30162665430028895,영동대교,0.19346791087411921,0.4322224338221291,0.37430965530375165
PLT-005,뚝섬1주차장,109,9083.0,2024-01-23,2024,1,23,0,83.3302752293578,-11.7,-14.0,-8.2,-15,-11,-19,청담대교,0.2827382014054864,0.41563514429422466,0.30162665430028895,영동대교,0.19346791087411921,0.4322224338221291,0.37430965530375165
PLT-005,뚝섬4주차장,324,36550.0,2024-01-22,2024,1,22,0,112.80864197530865,-8.7,-11.9,-2.4,-10,-6,-14,청담대교,0.2736698804617422,0.42515338567405775,0.3011767338642001,영동대교,0.2042038396957375,0.4352329509821772,0.36056320932208535
PLT-005,뚝섬3주차장,180,17084.0,2024-01-22,2024,1,22,0,94.91111111111113,-8.7,-11.9,-2.4,-10,-6,-14,청담대교,0.2736698804617422,0.42515338567405775,0.3011767338642001,영동대교,0.2042038396957375,0.4352329509821772,0.36056320932208535
PLT-005,뚝섬2주차장,364,50962.0,2024-01-22,2024,1,22,0,140.0054945054945,-8.7,-11.9,-2.4,-10,-6,-14,청담대교,0.2736698804617422,0.42515338567405775,0.3011767338642001,영동대교,0.2042038396957375,0.4352329509821772,0.36056320932208535
PLT-005,뚝섬1주차장,110,8751.0,2024-01-22,2024,1,22,0,79.55454545454545,-8.7,-11.9,-2.4,-10,-6,-14,청담대교,0.2736698804617422,0.42515338567405775,0.3011767338642001,영동대교,0.2042038396957375,0.4352329509821772,0.36056320932208535
PLT-005,뚝섬3주차장,507,55823.0,2024-01-21,2024,1,21,1,110.10453648915188,1.7,-2.4,4.3,0,4,-4,청담대교,0.2209168197547742,0.4621907976246422,0.3168923826205836,영동대교,0.17782650690474325,0.4983684444096379,0.3238050486856188
PLT-005,뚝섬4주차장,508,39792.0,2024-01-21,2024,1,21,1,78.33070866141732,1.7,-2.4,4.3,0,4,-4,청담대교,0.2209168197547742,0.4621907976246422,0.3168923826205836,영동대교,0.17782650690474325,0.4983684444096379,0.3238050486856188
PLT-005,뚝섬1주차장,115,8158.0,2024-01-21,2024,1,21,1,70.93913043478261,1.7,-2.4,4.3,0,4,-4,청담대교,0.2209168197547742,0.4621907976246422,0.3168923826205836,영동대교,0.17782650690474325,0.4983684444096379,0.3238050486856188
PLT-005,뚝섬2주차장,511,55767.0,2024-01-21,2024,1,21,1,109.133072407045,1.7,-2.4,4.3,0,4,-4,청담대교,0.2209168197547742,0.4621907976246422,0.3168923826205836,영동대교,0.17782650690474325,0.4983684444096379,0.3238050486856188
PLT-005,뚝섬3주차장,422,48794.0,2024-01-20,2024,1,20,1,115.6255924170616,3.4,1.9,4.9,0,4,1,청담대교,0.24953308053653292,0.4366970400135831,0.313769879449884,영동대교,0.20394144379987014,0.4681773440281472,0.3278812121719827
PLT-005,뚝섬2주차장,482,57176.0,2024-01-20,2024,1,20,1,118.62240663900415,3.4,1.9,4.9,0,4,1,청담대교,0.24953308053653292,0.4366970400135831,0.313769879449884,영동대교,0.20394144379987014,0.4681773440281472,0.3278812121719827
PLT-005,뚝섬1주차장,179,11646.0,2024-01-20,2024,1,20,1,65.06145251396649,3.4,1.9,4.9,0,4,1,청담대교,0.24953308053653292,0.4366970400135831,0.313769879449884,영동대교,0.20394144379987014,0.4681773440281472,0.3278812121719827
PLT-005,뚝섬4주차장,478,46723.0,2024-01-20,2024,1,20,1,97.7468619246862,3.4,1.9,4.9,0,4,1,청담대교,0.24953308053653292,0.4366970400135831,0.313769879449884,영동대교,0.20394144379987014,0.4681773440281472,0.3278812121719827
PLT-005,뚝섬3주차장,277,26356.0,2024-01-19,2024,1,19,0,95.14801444043322,5.4,4.0,9.0,5,4,1,청담대교,0.2750854852022167,0.3991106170094497,0.3258038977883336,영동대교,0.20406122025326012,0.43348619524807036,0.3624525844986695
PLT-005,뚝섬1주차장,180,10944.0,2024-01-19,2024,1,19,0,60.8,5.4,4.0,9.0,5,4,1,청담대교,0.2750854852022167,0.3991106170094497,0.3258038977883336,영동대교,0.20406122025326012,0.43348619524807036,0.3624525844986695
PLT-005,뚝섬2주차장,508,58659.0,2024-01-19,2024,1,19,0,115.47047244094487,5.4,4.0,9.0,5,4,1,청담대교,0.2750854852022167,0.3991106170094497,0.3258038977883336,영동대교,0.20406122025326012,0.43348619524807036,0.3624525844986695
PLT-005,뚝섬4주차장,480,48506.0,2024-01-19,2024,1,19,0,101.05416666666666,5.4,4.0,9.0,5,4,1,청담대교,0.2750854852022167,0.3991106170094497,0.3258038977883336,영동대교,0.20406122025326012,0.43348619524807036,0.3624525844986695
PLT-005,뚝섬3주차장,241,27354.0,2024-01-18,2024,1,18,0,113.50207468879668,4.5,1.4,9.4,0,9,1,청담대교,0.27245551100794824,0.4211331504536822,0.30641133853836955,영동대교,0.20450722532303692,0.43168437953972016,0.3638083951372429
