지구별,주차장명,주차대수,이용시간,날짜,년도,월,일,휴일여부,1대당 평균 주차시간,평균기온,최저기온,최저기온 시각(hhmi),최고기온,최고기온 시각(hhmi),평균 상대습도(%)
PLT-005,뚝섬1주차장,126,7002.0,2021-02-15,2021,2,15,0,55.57142857142857,1.2,-5.2,2339.0,8.2,1,65.1
PLT-005,뚝섬2주차장,465,57445.0,2021-02-15,2021,2,15,0,123.53763440860214,1.2,-5.2,2339.0,8.2,1,65.1
PLT-005,뚝섬3주차장,179,14312.0,2021-02-15,2021,2,15,0,79.95530726256983,1.2,-5.2,2339.0,8.2,1,65.1
PLT-005,뚝섬4주차장,361,38230.0,2021-02-15,2021,2,15,0,105.90027700831024,1.2,-5.2,2339.0,8.2,1,65.1
PLT-005,뚝섬2주차장,947,77644.0,2021-02-14,2021,2,14,1,81.98944033790919,9.5,6.4,703.0,13.8,1244,47.6
PLT-005,뚝섬1주차장,238,19043.0,2021-02-14,2021,2,14,1,80.0126050420168,9.5,6.4,703.0,13.8,1244,47.6
PLT-005,뚝섬3주차장,582,43870.0,2021-02-14,2021,2,14,1,75.37800687285224,9.5,6.4,703.0,13.8,1244,47.6
PLT-005,뚝섬4주차장,991,68699.0,2021-02-14,2021,2,14,1,69.32290615539858,9.5,6.4,703.0,13.8,1244,47.6
PLT-005,뚝섬1주차장,315,15850.0,2021-02-13,2021,2,13,1,50.31746031746032,7.6,1.0,758.0,15.9,1444,50.6
PLT-005,뚝섬2주차장,1365,105880.0,2021-02-13,2021,2,13,1,77.56776556776556,7.6,1.0,758.0,15.9,1444,50.6
PLT-005,뚝섬4주차장,1232,83264.0,2021-02-13,2021,2,13,1,67.58441558441558,7.6,1.0,758.0,15.9,1444,50.6
PLT-005,뚝섬3주차장,833,59578.0,2021-02-13,2021,2,13,1,71.52220888355342,7.6,1.0,758.0,15.9,1444,50.6
PLT-005,뚝섬4주차장,1013,64397.0,2021-02-12,2021,2,12,1,63.570582428430406,6.5,0.6,722.0,14.0,1507,60.6
PLT-005,뚝섬2주차장,967,71702.0,2021-02-12,2021,2,12,1,74.14891416752843,6.5,0.6,722.0,14.0,1507,60.6
PLT-005,뚝섬3주차장,617,41433.0,2021-02-12,2021,2,12,1,67.15235008103728,6.5,0.6,722.0,14.0,1507,60.6
PLT-005,뚝섬1주차장,212,11246.0,2021-02-12,2021,2,12,1,53.04716981132076,6.5,0.6,722.0,14.0,1507,60.6
PLT-005,뚝섬2주차장,864,60274.0,2021-02-11,2021,2,11,1,69.76157407407408,5.5,1.3,615.0,10.9,1606,71.5
PLT-005,뚝섬4주차장,823,58840.0,2021-02-11,2021,2,11,1,71.49453219927096,5.5,1.3,615.0,10.9,1606,71.5
PLT-005,뚝섬1주차장,198,13234.0,2021-02-11,2021,2,11,1,66.83838383838383,5.5,1.3,615.0,10.9,1606,71.5
PLT-005,뚝섬3주차장,463,31291.0,2021-02-11,2021,2,11,1,67.58315334773218,5.5,1.3,615.0,10.9,1606,71.5
PLT-005,뚝섬2주차장,623,63418.0,2021-02-10,2021,2,10,0,101.79454253611556,3.4,-1.5,339.0,7.2,1509,75.1
PLT-005,뚝섬4주차장,516,40909.0,2021-02-10,2021,2,10,0,79.28100775193798,3.4,-1.5,339.0,7.2,1509,75.1
PLT-005,뚝섬1주차장,157,11926.0,2021-02-10,2021,2,10,0,75.96178343949045,3.4,-1.5,339.0,7.2,1509,75.1
PLT-005,뚝섬3주차장,294,22947.0,2021-02-10,2021,2,10,0,78.05102040816327,3.4,-1.5,339.0,7.2,1509,75.1
PLT-005,뚝섬3주차장,189,17135.0,2021-02-09,2021,2,9,0,90.66137566137566,-0.9,-6.1,415.0,4.7,1551,51.9
PLT-005,뚝섬4주차장,429,42566.0,2021-02-09,2021,2,9,0,99.22144522144522,-0.9,-6.1,415.0,4.7,1551,51.9
PLT-005,뚝섬1주차장,125,8601.0,2021-02-09,2021,2,9,0,68.808,-0.9,-6.1,415.0,4.7,1551,51.9
PLT-005,뚝섬2주차장,549,66688.0,2021-02-09,2021,2,9,0,121.47176684881605,-0.9,-6.1,415.0,4.7,1551,51.9
PLT-005,뚝섬4주차장,335,32798.0,2021-02-08,2021,2,8,0,97.9044776119403,-3.1,-5.4,734.0,0.2,1517,43.6
PLT-005,뚝섬3주차장,190,13296.0,2021-02-08,2021,2,8,0,69.97894736842105,-3.1,-5.4,734.0,0.2,1517,43.6
PLT-005,뚝섬1주차장,97,6850.0,2021-02-08,2021,2,8,0,70.61855670103093,-3.1,-5.4,734.0,0.2,1517,43.6
PLT-005,뚝섬2주차장,476,60273.0,2021-02-08,2021,2,8,0,126.62394957983192,-3.1,-5.4,734.0,0.2,1517,43.6
PLT-005,뚝섬4주차장,801,56337.0,2021-02-07,2021,2,7,1,70.33333333333333,3.6,-2.6,2352.0,7.7,1441,67.0
PLT-005,뚝섬2주차장,800,60049.0,2021-02-07,2021,2,7,1,75.06125,3.6,-2.6,2352.0,7.7,1441,67.0
PLT-005,뚝섬1주차장,168,10701.0,2021-02-07,2021,2,7,1,63.69642857142857,3.6,-2.6,2352.0,7.7,1441,67.0
PLT-005,뚝섬3주차장,460,29866.0,2021-02-07,2021,2,7,1,64.92608695652174,3.6,-2.6,2352.0,7.7,1441,67.0
PLT-005,뚝섬1주차장,216,10436.0,2021-02-06,2021,2,6,1,48.31481481481482,6.8,4.3,1.0,9.5,1405,80.4
PLT-005,뚝섬4주차장,818,53891.0,2021-02-06,2021,2,6,1,65.88141809290954,6.8,4.3,1.0,9.5,1405,80.4
PLT-005,뚝섬3주차장,464,35308.0,2021-02-06,2021,2,6,1,76.09482758620689,6.8,4.3,1.0,9.5,1405,80.4
PLT-005,뚝섬2주차장,776,62172.0,2021-02-06,2021,2,6,1,80.11855670103093,6.8,4.3,1.0,9.5,1405,80.4
PLT-005,뚝섬2주차장,629,67940.0,2021-02-05,2021,2,5,0,108.01271860095387,1.4,-4.4,1.0,6.7,1532,71.8
PLT-005,뚝섬3주차장,262,20082.0,2021-02-05,2021,2,5,0,76.64885496183206,1.4,-4.4,1.0,6.7,1532,71.8
PLT-005,뚝섬4주차장,518,43847.0,2021-02-05,2021,2,5,0,84.64671814671814,1.4,-4.4,1.0,6.7,1532,71.8
PLT-005,뚝섬1주차장,139,8731.0,2021-02-05,2021,2,5,0,62.81294964028777,1.4,-4.4,1.0,6.7,1532,71.8
PLT-005,뚝섬2주차장,491,59715.0,2021-02-04,2021,2,4,0,121.61914460285132,-3.6,-7.4,732.0,0.7,1554,50.1
PLT-005,뚝섬1주차장,96,6536.0,2021-02-04,2021,2,4,0,68.08333333333333,-3.6,-7.4,732.0,0.7,1554,50.1
PLT-005,뚝섬4주차장,336,28950.0,2021-02-04,2021,2,4,0,86.16071428571429,-3.6,-7.4,732.0,0.7,1554,50.1
PLT-005,뚝섬3주차장,172,15771.0,2021-02-04,2021,2,4,0,91.69186046511628,-3.6,-7.4,732.0,0.7,1554,50.1
PLT-005,뚝섬1주차장,94,6041.0,2021-02-03,2021,2,3,0,64.26595744680851,-3.2,-9.4,335.0,1.4,1337,64.6
PLT-005,뚝섬2주차장,465,61784.0,2021-02-03,2021,2,3,0,132.86881720430108,-3.2,-9.4,335.0,1.4,1337,64.6
PLT-005,뚝섬3주차장,137,12911.0,2021-02-03,2021,2,3,0,94.24087591240875,-3.2,-9.4,335.0,1.4,1337,64.6
PLT-005,뚝섬4주차장,360,35104.0,2021-02-03,2021,2,3,0,97.5111111111111,-3.2,-9.4,335.0,1.4,1337,64.6
PLT-005,뚝섬1주차장,99,6334.0,2021-02-02,2021,2,2,0,63.97979797979798,-5.6,-8.2,756.0,-2.4,1,44.1
PLT-005,뚝섬2주차장,502,64908.0,2021-02-02,2021,2,2,0,129.29880478087648,-5.6,-8.2,756.0,-2.4,1,44.1
PLT-005,뚝섬3주차장,165,14157.0,2021-02-02,2021,2,2,0,85.8,-5.6,-8.2,756.0,-2.4,1,44.1
PLT-005,뚝섬4주차장,424,37461.0,2021-02-02,2021,2,2,0,88.35141509433963,-5.6,-8.2,756.0,-2.4,1,44.1
PLT-005,뚝섬1주차장,102,5614.0,2021-02-01,2021,2,1,0,55.03921568627451,5.0,-2.3,2357.0,9.5,1320,74.5
PLT-005,뚝섬4주차장,432,46698.0,2021-02-01,2021,2,1,0,108.09722222222224,5.0,-2.3,2357.0,9.5,1320,74.5
PLT-005,뚝섬3주차장,218,18442.0,2021-02-01,2021,2,1,0,84.59633027522936,5.0,-2.3,2357.0,9.5,1320,74.5
PLT-005,뚝섬2주차장,511,63584.0,2021-02-01,2021,2,1,0,124.43052837573386,5.0,-2.3,2357.0,9.5,1320,74.5
PLT-005,뚝섬2주차장,868,67524.0,2021-01-31,2021,1,31,1,77.7926267281106,3.2,-3.8,542.0,8.7,1517,57.0
PLT-005,뚝섬3주차장,527,37159.0,2021-01-31,2021,1,31,1,70.51043643263758,3.2,-3.8,542.0,8.7,1517,57.0
PLT-005,뚝섬4주차장,859,61865.0,2021-01-31,2021,1,31,1,72.0197904540163,3.2,-3.8,542.0,8.7,1517,57.0
PLT-005,뚝섬1주차장,216,16786.0,2021-01-31,2021,1,31,1,77.71296296296296,3.2,-3.8,542.0,8.7,1517,57.0
PLT-005,뚝섬4주차장,746,52503.0,2021-01-30,2021,1,30,1,70.37935656836461,-1.6,-8.1,1.0,5.2,1614,60.0
PLT-005,뚝섬3주차장,391,25512.0,2021-01-30,2021,1,30,1,65.24808184143222,-1.6,-8.1,1.0,5.2,1614,60.0
PLT-005,뚝섬1주차장,210,14852.0,2021-01-30,2021,1,30,1,70.72380952380952,-1.6,-8.1,1.0,5.2,1614,60.0
PLT-005,뚝섬2주차장,748,61554.0,2021-01-30,2021,1,30,1,82.29144385026738,-1.6,-8.1,1.0,5.2,1614,60.0
PLT-005,뚝섬4주차장,414,40556.0,2021-01-29,2021,1,29,0,97.96135265700484,-8.8,-11.6,556.0,-4.9,1556,40.0
PLT-005,뚝섬1주차장,122,7072.0,2021-01-29,2021,1,29,0,57.967213114754095,-8.8,-11.6,556.0,-4.9,1556,40.0
PLT-005,뚝섬2주차장,527,65497.0,2021-01-29,2021,1,29,0,124.28273244781784,-8.8,-11.6,556.0,-4.9,1556,40.0
PLT-005,뚝섬3주차장,181,14428.0,2021-01-29,2021,1,29,0,79.71270718232044,-8.8,-11.6,556.0,-4.9,1556,40.0
PLT-005,뚝섬3주차장,152,15129.0,2021-01-28,2021,1,28,0,99.53289473684212,-2.6,-9.7,2352.0,1.4,940,52.3
PLT-005,뚝섬2주차장,457,54331.0,2021-01-28,2021,1,28,0,118.88621444201311,-2.6,-9.7,2352.0,1.4,940,52.3
PLT-005,뚝섬1주차장,100,6002.0,2021-01-28,2021,1,28,0,60.02,-2.6,-9.7,2352.0,1.4,940,52.3
PLT-005,뚝섬4주차장,329,31513.0,2021-01-28,2021,1,28,0,95.78419452887536,-2.6,-9.7,2352.0,1.4,940,52.3
PLT-005,뚝섬3주차장,234,19309.0,2021-01-27,2021,1,27,0,82.51709401709402,1.7,-1.8,759.0,6.5,1400,47.6
PLT-005,뚝섬4주차장,466,45420.0,2021-01-27,2021,1,27,0,97.46781115879828,1.7,-1.8,759.0,6.5,1400,47.6
PLT-005,뚝섬1주차장,132,9623.0,2021-01-27,2021,1,27,0,72.90151515151516,1.7,-1.8,759.0,6.5,1400,47.6
PLT-005,뚝섬2주차장,561,66897.0,2021-01-27,2021,1,27,0,119.24598930481284,1.7,-1.8,759.0,6.5,1400,47.6
PLT-005,뚝섬4주차장,429,39702.0,2021-01-26,2021,1,26,0,92.54545454545456,5.3,1.7,2357.0,7.4,1,80.4
PLT-005,뚝섬2주차장,516,67655.0,2021-01-26,2021,1,26,0,131.11434108527132,5.3,1.7,2357.0,7.4,1,80.4
PLT-005,뚝섬3주차장,204,15682.0,2021-01-26,2021,1,26,0,76.87254901960785,5.3,1.7,2357.0,7.4,1,80.4
PLT-005,뚝섬1주차장,105,6047.0,2021-01-26,2021,1,26,0,57.59047619047619,5.3,1.7,2357.0,7.4,1,80.4
PLT-005,뚝섬1주차장,153,9962.0,2021-01-25,2021,1,25,0,65.11111111111111,7.9,3.0,542.0,13.9,1527,62.0
PLT-005,뚝섬3주차장,275,21072.0,2021-01-25,2021,1,25,0,76.62545454545455,7.9,3.0,542.0,13.9,1527,62.0
PLT-005,뚝섬4주차장,598,63646.0,2021-01-25,2021,1,25,0,106.4314381270903,7.9,3.0,542.0,13.9,1527,62.0
PLT-005,뚝섬2주차장,629,69886.0,2021-01-25,2021,1,25,0,111.10651828298889,7.9,3.0,542.0,13.9,1527,62.0
PLT-005,뚝섬2주차장,1264,105988.0,2021-01-24,2021,1,24,1,83.85126582278481,7.3,2.4,758.0,13.9,1510,63.9
PLT-005,뚝섬1주차장,309,18947.0,2021-01-24,2021,1,24,1,61.31715210355987,7.3,2.4,758.0,13.9,1510,63.9
PLT-005,뚝섬3주차장,637,50112.0,2021-01-24,2021,1,24,1,78.66875981161695,7.3,2.4,758.0,13.9,1510,63.9
PLT-005,뚝섬4주차장,940,72483.0,2021-01-24,2021,1,24,1,77.1095744680851,7.3,2.4,758.0,13.9,1510,63.9
PLT-005,뚝섬3주차장,515,37009.0,2021-01-23,2021,1,23,1,71.8621359223301,7.6,4.8,12.0,12.2,1504,66.0
PLT-005,뚝섬2주차장,928,78289.0,2021-01-23,2021,1,23,1,84.36314655172414,7.6,4.8,12.0,12.2,1504,66.0
PLT-005,뚝섬4주차장,912,56254.0,2021-01-23,2021,1,23,1,61.68201754385965,7.6,4.8,12.0,12.2,1504,66.0
PLT-005,뚝섬1주차장,226,16503.0,2021-01-23,2021,1,23,1,73.02212389380531,7.6,4.8,12.0,12.2,1504,66.0
PLT-005,뚝섬4주차장,460,40831.0,2021-01-22,2021,1,22,0,88.76304347826087,5.5,4.8,5.0,6.6,1356,92.9
PLT-005,뚝섬2주차장,550,66360.0,2021-01-22,2021,1,22,0,120.65454545454546,5.5,4.8,5.0,6.6,1356,92.9
PLT-005,뚝섬1주차장,125,10189.0,2021-01-22,2021,1,22,0,81.512,5.5,4.8,5.0,6.6,1356,92.9
PLT-005,뚝섬3주차장,230,17858.0,2021-01-22,2021,1,22,0,77.64347826086957,5.5,4.8,5.0,6.6,1356,92.9
PLT-005,뚝섬2주차장,406,55481.0,2021-01-21,2021,1,21,0,136.65270935960592,4.5,2.5,1.0,7.0,1337,64.4
PLT-005,뚝섬1주차장,93,5812.0,2021-01-21,2021,1,21,0,62.494623655913976,4.5,2.5,1.0,7.0,1337,64.4
PLT-005,뚝섬3주차장,145,13334.0,2021-01-21,2021,1,21,0,91.95862068965518,4.5,2.5,1.0,7.0,1337,64.4
PLT-005,뚝섬4주차장,314,34699.0,2021-01-21,2021,1,21,0,110.5063694267516,4.5,2.5,1.0,7.0,1337,64.4
PLT-005,뚝섬4주차장,440,40824.0,2021-01-20,2021,1,20,0,92.78181818181818,-0.1,-6.6,513.0,7.1,1559,37.8
PLT-005,뚝섬1주차장,108,7520.0,2021-01-20,2021,1,20,0,69.62962962962963,-0.1,-6.6,513.0,7.1,1559,37.8
PLT-005,뚝섬2주차장,476,58064.0,2021-01-20,2021,1,20,0,121.98319327731092,-0.1,-6.6,513.0,7.1,1559,37.8
PLT-005,뚝섬3주차장,207,15430.0,2021-01-20,2021,1,20,0,74.54106280193237,-0.1,-6.6,513.0,7.1,1559,37.8
PLT-005,뚝섬1주차장,119,9470.0,2021-01-19,2021,1,19,0,79.5798319327731,-6.3,-11.6,753.0,-0.2,1537,37.9
PLT-005,뚝섬2주차장,440,52572.0,2021-01-19,2021,1,19,0,119.48181818181818,-6.3,-11.6,753.0,-0.2,1537,37.9
PLT-005,뚝섬3주차장,173,15269.0,2021-01-19,2021,1,19,0,88.26011560693641,-6.3,-11.6,753.0,-0.2,1537,37.9
PLT-005,뚝섬4주차장,365,37536.0,2021-01-19,2021,1,19,0,102.83835616438355,-6.3,-11.6,753.0,-0.2,1537,37.9
PLT-005,뚝섬4주차장,308,29256.0,2021-01-18,2021,1,18,0,94.987012987013,-3.8,-9.1,2356.0,0.2,1325,64.3
PLT-005,뚝섬3주차장,125,11700.0,2021-01-18,2021,1,18,0,93.6,-3.8,-9.1,2356.0,0.2,1325,64.3
PLT-005,뚝섬2주차장,387,51634.0,2021-01-18,2021,1,18,0,133.42118863049097,-3.8,-9.1,2356.0,0.2,1325,64.3
PLT-005,뚝섬1주차장,85,5424.0,2021-01-18,2021,1,18,0,63.811764705882354,-3.8,-9.1,2356.0,0.2,1325,64.3
PLT-005,뚝섬3주차장,333,19651.0,2021-01-17,2021,1,17,1,59.012012012012015,-5.5,-10.8,800.0,-1.3,1516,58.5
PLT-005,뚝섬4주차장,578,32859.0,2021-01-17,2021,1,17,1,56.84948096885813,-5.5,-10.8,800.0,-1.3,1516,58.5
PLT-005,뚝섬1주차장,129,5290.0,2021-01-17,2021,1,17,1,41.007751937984494,-5.5,-10.8,800.0,-1.3,1516,58.5
PLT-005,뚝섬2주차장,595,46670.0,2021-01-17,2021,1,17,1,78.43697478991596,-5.5,-10.8,800.0,-1.3,1516,58.5
PLT-005,뚝섬3주차장,433,26884.0,2021-01-16,2021,1,16,1,62.08775981524249,-4.9,-8.7,2349.0,-0.7,1,59.3
PLT-005,뚝섬4주차장,694,47566.0,2021-01-16,2021,1,16,1,68.53890489913545,-4.9,-8.7,2349.0,-0.7,1,59.3
PLT-005,뚝섬2주차장,814,58496.0,2021-01-16,2021,1,16,1,71.86240786240786,-4.9,-8.7,2349.0,-0.7,1,59.3
PLT-005,뚝섬1주차장,192,9462.0,2021-01-16,2021,1,16,1,49.28125,-4.9,-8.7,2349.0,-0.7,1,59.3
PLT-005,뚝섬4주차장,542,43914.0,2021-01-15,2021,1,15,0,81.02214022140221,4.5,-0.7,2357.0,9.9,1303,67.4
PLT-005,뚝섬2주차장,596,62348.0,2021-01-15,2021,1,15,0,104.61073825503355,4.5,-0.7,2357.0,9.9,1303,67.4
PLT-005,뚝섬3주차장,293,24328.0,2021-01-15,2021,1,15,0,83.03071672354949,4.5,-0.7,2357.0,9.9,1303,67.4
PLT-005,뚝섬1주차장,126,7781.0,2021-01-15,2021,1,15,0,61.75396825396825,4.5,-0.7,2357.0,9.9,1303,67.4
PLT-005,뚝섬3주차장,268,19779.0,2021-01-14,2021,1,14,0,73.80223880597015,1.7,-3.6,749.0,7.0,1506,46.5
PLT-005,뚝섬4주차장,474,40052.0,2021-01-14,2021,1,14,0,84.49789029535864,1.7,-3.6,749.0,7.0,1506,46.5
PLT-005,뚝섬2주차장,554,65325.0,2021-01-14,2021,1,14,0,117.91516245487364,1.7,-3.6,749.0,7.0,1506,46.5
PLT-005,뚝섬1주차장,116,8767.0,2021-01-14,2021,1,14,0,75.57758620689656,1.7,-3.6,749.0,7.0,1506,46.5
PLT-005,뚝섬2주차장,512,56313.0,2021-01-13,2021,1,13,0,109.986328125,2.0,-3.0,430.0,8.3,1458,80.3
PLT-005,뚝섬4주차장,421,35514.0,2021-01-13,2021,1,13,0,84.3562945368171,2.0,-3.0,430.0,8.3,1458,80.3
PLT-005,뚝섬3주차장,217,19505.0,2021-01-13,2021,1,13,0,89.88479262672811,2.0,-3.0,430.0,8.3,1458,80.3
PLT-005,뚝섬1주차장,94,5388.0,2021-01-13,2021,1,13,0,57.319148936170215,2.0,-3.0,430.0,8.3,1458,80.3
PLT-005,뚝섬2주차장,407,46044.0,2021-01-12,2021,1,12,0,113.13022113022112,-3.9,-9.3,657.0,-0.5,1417,79.5
PLT-005,뚝섬4주차장,269,25799.0,2021-01-12,2021,1,12,0,95.90706319702602,-3.9,-9.3,657.0,-0.5,1417,79.5
PLT-005,뚝섬3주차장,152,13048.0,2021-01-12,2021,1,12,0,85.84210526315789,-3.9,-9.3,657.0,-0.5,1417,79.5
PLT-005,뚝섬1주차장,99,4971.0,2021-01-12,2021,1,12,0,50.21212121212121,-3.9,-9.3,657.0,-0.5,1417,79.5
PLT-005,뚝섬2주차장,403,47190.0,2021-01-11,2021,1,11,0,117.09677419354838,-6.7,-9.6,502.0,-4.0,1452,62.1
PLT-005,뚝섬3주차장,182,15394.0,2021-01-11,2021,1,11,0,84.58241758241758,-6.7,-9.6,502.0,-4.0,1452,62.1
PLT-005,뚝섬4주차장,359,30045.0,2021-01-11,2021,1,11,0,83.6908077994429,-6.7,-9.6,502.0,-4.0,1452,62.1
PLT-005,뚝섬1주차장,98,6066.0,2021-01-11,2021,1,11,0,61.89795918367347,-6.7,-9.6,502.0,-4.0,1452,62.1
PLT-005,뚝섬3주차장,352,24094.0,2021-01-10,2021,1,10,1,68.44886363636364,-7.7,-12.8,538.0,-2.7,1406,54.4
PLT-005,뚝섬4주차장,570,37541.0,2021-01-10,2021,1,10,1,65.86140350877193,-7.7,-12.8,538.0,-2.7,1406,54.4
PLT-005,뚝섬1주차장,125,5866.0,2021-01-10,2021,1,10,1,46.928,-7.7,-12.8,538.0,-2.7,1406,54.4
PLT-005,뚝섬2주차장,600,50441.0,2021-01-10,2021,1,10,1,84.06833333333333,-7.7,-12.8,538.0,-2.7,1406,54.4
PLT-005,뚝섬2주차장,605,54362.0,2021-01-09,2021,1,9,1,89.85454545454546,-12.2,-16.6,614.0,-7.5,1602,46.3
PLT-005,뚝섬4주차장,493,29860.0,2021-01-09,2021,1,9,1,60.56795131845842,-12.2,-16.6,614.0,-7.5,1602,46.3
PLT-005,뚝섬3주차장,312,21161.0,2021-01-09,2021,1,9,1,67.82371794871794,-12.2,-16.6,614.0,-7.5,1602,46.3
PLT-005,뚝섬1주차장,114,4276.0,2021-01-09,2021,1,9,1,37.50877192982456,-12.2,-16.6,614.0,-7.5,1602,46.3
PLT-005,뚝섬3주차장,150,13013.0,2021-01-08,2021,1,8,0,86.75333333333333,-14.9,-18.6,812.0,-10.7,1450,44.0
PLT-005,뚝섬1주차장,87,6351.0,2021-01-08,2021,1,8,0,73.0,-14.9,-18.6,812.0,-10.7,1450,44.0
PLT-005,뚝섬2주차장,382,45324.0,2021-01-08,2021,1,8,0,118.64921465968588,-14.9,-18.6,812.0,-10.7,1450,44.0
PLT-005,뚝섬4주차장,299,30782.0,2021-01-08,2021,1,8,0,102.94983277591972,-14.9,-18.6,812.0,-10.7,1450,44.0
PLT-005,뚝섬1주차장,53,3949.0,2021-01-07,2021,1,7,0,74.50943396226415,-14.5,-16.5,802.0,-8.4,1,49.9
PLT-005,뚝섬4주차장,185,20271.0,2021-01-07,2021,1,7,0,109.57297297297298,-14.5,-16.5,802.0,-8.4,1,49.9
PLT-005,뚝섬2주차장,304,39248.0,2021-01-07,2021,1,7,0,129.10526315789474,-14.5,-16.5,802.0,-8.4,1,49.9
PLT-005,뚝섬3주차장,92,9700.0,2021-01-07,2021,1,7,0,105.43478260869566,-14.5,-16.5,802.0,-8.4,1,49.9
PLT-005,뚝섬3주차장,148,12385.0,2021-01-06,2021,1,6,0,83.68243243243244,-7.4,-12.0,702.0,-1.9,1547,54.6
PLT-005,뚝섬1주차장,69,4267.0,2021-01-06,2021,1,6,0,61.84057971014493,-7.4,-12.0,702.0,-1.9,1547,54.6
PLT-005,뚝섬4주차장,278,30897.0,2021-01-06,2021,1,6,0,111.14028776978417,-7.4,-12.0,702.0,-1.9,1547,54.6
PLT-005,뚝섬2주차장,431,44287.0,2021-01-06,2021,1,6,0,102.754060324826,-7.4,-12.0,702.0,-1.9,1547,54.6
PLT-005,뚝섬1주차장,106,6646.0,2021-01-05,2021,1,5,0,62.698113207547166,-5.5,-9.9,2356.0,-2.1,1,52.8
PLT-005,뚝섬4주차장,383,37887.0,2021-01-05,2021,1,5,0,98.92167101827675,-5.5,-9.9,2356.0,-2.1,1,52.8
PLT-005,뚝섬2주차장,507,62073.0,2021-01-05,2021,1,5,0,122.4319526627219,-5.5,-9.9,2356.0,-2.1,1,52.8
PLT-005,뚝섬3주차장,202,19181.0,2021-01-05,2021,1,5,0,94.95544554455444,-5.5,-9.9,2356.0,-2.1,1,52.8
PLT-005,뚝섬4주차장,398,39662.0,2021-01-04,2021,1,4,0,99.65326633165829,-3.5,-8.4,656.0,0.3,1535,51.4
PLT-005,뚝섬3주차장,199,16616.0,2021-01-04,2021,1,4,0,83.49748743718592,-3.5,-8.4,656.0,0.3,1535,51.4
PLT-005,뚝섬2주차장,532,66173.0,2021-01-04,2021,1,4,0,124.38533834586468,-3.5,-8.4,656.0,0.3,1535,51.4
PLT-005,뚝섬1주차장,94,5161.0,2021-01-04,2021,1,4,0,54.90425531914894,-3.5,-8.4,656.0,0.3,1535,51.4
PLT-005,뚝섬1주차장,135,6627.0,2021-01-03,2021,1,3,1,49.08888888888889,-5.6,-9.1,536.0,-2.0,1238,45.0
PLT-005,뚝섬3주차장,387,25200.0,2021-01-03,2021,1,3,1,65.11627906976744,-5.6,-9.1,536.0,-2.0,1238,45.0
PLT-005,뚝섬4주차장,647,40843.0,2021-01-03,2021,1,3,1,63.12673879443586,-5.6,-9.1,536.0,-2.0,1238,45.0
PLT-005,뚝섬2주차장,739,55139.0,2021-01-03,2021,1,3,1,74.6129905277402,-5.6,-9.1,536.0,-2.0,1238,45.0
PLT-005,뚝섬4주차장,712,41798.0,2021-01-02,2021,1,2,1,58.70505617977528,-5.0,-8.4,805.0,-1.4,1346,38.5
PLT-005,뚝섬3주차장,446,29598.0,2021-01-02,2021,1,2,1,66.36322869955157,-5.0,-8.4,805.0,-1.4,1346,38.5
PLT-005,뚝섬1주차장,193,9928.0,2021-01-02,2021,1,2,1,51.44041450777202,-5.0,-8.4,805.0,-1.4,1346,38.5
PLT-005,뚝섬2주차장,880,66110.0,2021-01-02,2021,1,2,1,75.125,-5.0,-8.4,805.0,-1.4,1346,38.5
PLT-005,뚝섬1주차장,198,10860.0,2021-01-01,2021,1,1,1,54.84848484848485,-4.2,-9.8,511.0,1.6,1447,64.0
PLT-005,뚝섬4주차장,870,47043.0,2021-01-01,2021,1,1,1,54.07241379310345,-4.2,-9.8,511.0,1.6,1447,64.0
PLT-005,뚝섬3주차장,527,31109.0,2021-01-01,2021,1,1,1,59.0303605313093,-4.2,-9.8,511.0,1.6,1447,64.0
PLT-005,뚝섬2주차장,943,63789.0,2021-01-01,2021,1,1,1,67.64475079533403,-4.2,-9.8,511.0,1.6,1447,64.0
PLT-005,뚝섬3주차장,298,20377.0,2020-12-31,2020,12,31,0,68.37919463087249,-8.9,-12.9,116.0,-5.0,1512,53.9
PLT-005,뚝섬4주차장,572,44427.0,2020-12-31,2020,12,31,0,77.66958041958041,-8.9,-12.9,116.0,-5.0,1512,53.9
PLT-005,뚝섬1주차장,184,6371.0,2020-12-31,2020,12,31,0,34.625,-8.9,-12.9,116.0,-5.0,1512,53.9
PLT-005,뚝섬2주차장,742,61588.0,2020-12-31,2020,12,31,0,83.00269541778975,-8.9,-12.9,116.0,-5.0,1512,53.9
PLT-005,뚝섬4주차장,382,32948.0,2020-12-30,2020,12,30,0,86.25130890052355,-10.9,-12.9,2222.0,-6.2,1,55.5
PLT-005,뚝섬3주차장,197,14627.0,2020-12-30,2020,12,30,0,74.248730964467,-10.9,-12.9,2222.0,-6.2,1,55.5
PLT-005,뚝섬2주차장,557,63466.0,2020-12-30,2020,12,30,0,113.94254937163376,-10.9,-12.9,2222.0,-6.2,1,55.5
PLT-005,뚝섬1주차장,113,5184.0,2020-12-30,2020,12,30,0,45.876106194690266,-10.9,-12.9,2222.0,-6.2,1,55.5
PLT-005,뚝섬2주차장,556,62167.0,2020-12-29,2020,12,29,0,111.81115107913668,0.1,-6.2,2356.0,4.3,6,70.8
PLT-005,뚝섬1주차장,111,6326.0,2020-12-29,2020,12,29,0,56.990990990990994,0.1,-6.2,2356.0,4.3,6,70.8
