주차장명,주차대수,이용시간,날짜,주차구획수,연도,월,일,요일,휴일여부,도로명,년도,아침 주차대수,낮 주차대수,저녁 주차대수,아침 이용시간,낮 이용시간,저녁 이용시간,예측 이용시간,아침 혼잡도,낮 혼잡도,저녁 혼잡도
뚝섬2주차장,736,89771,2023-04-27,356,2023,4,27,3,0,청담대교,2023,199.27,294.47,242.26,24305.25430706522,35916.9380027174,29548.80769021739,85166.3,보통,혼잡,보통
뚝섬3주차장,407,40489,2023-04-27,112,2023,4,27,3,0,영동대교,2023,81.55,172.8,152.66,8112.522910984989,17189.993366256356,15186.483722758654,40852.99,혼잡,만차,만차
뚝섬3주차장,407,40489,2023-04-27,112,2023,4,27,3,0,청담대교,2023,110.19,162.84,133.97,10961.874471744472,16199.579262899262,13327.546265356264,40852.99,혼잡,만차,만차
뚝섬1주차장,257,19647,2023-04-27,67,2023,4,27,3,0,영동대교,2023,51.49,109.11,96.4,3936.2802723735413,8341.183540856031,7369.536186770428,19278.12,혼잡,만차,만차
뚝섬1주차장,257,19647,2023-04-27,67,2023,4,27,3,0,청담대교,2023,69.58,102.82,84.59,5319.422000856064,7860.634810693022,6466.943188450912,19278.12,혼잡,만차,만차
뚝섬2주차장,568,70056,2023-04-26,356,2023,4,26,2,0,영동대교,2023,118.22,239.48,210.3,14581.021690140846,29536.99098591549,25937.987323943664,76672.16,여유,보통,보통
뚝섬2주차장,568,70056,2023-04-26,356,2023,4,26,2,0,청담대교,2023,155.49,233.91,178.61,19177.492368092113,28849.49025545325,22029.01737645464,76672.16,여유,보통,보통
뚝섬3주차장,315,28536,2023-04-26,112,2023,4,26,2,0,영동대교,2023,65.56,132.81,116.63,5939.11161904762,12031.321142857143,10565.567238095236,31065.67,보통,만차,혼잡
뚝섬3주차장,315,28536,2023-04-26,112,2023,4,26,2,0,청담대교,2023,86.23,129.72,99.05,7811.616761904762,11751.396571428571,8972.986666666666,31065.67,보통,만차,혼잡
뚝섬1주차장,220,16507,2023-04-26,67,2023,4,26,2,0,영동대교,2023,45.79,92.76,81.45,3435.706954545454,6959.951454545455,6111.341590909091,17157.68,혼잡,만차,만차
뚝섬1주차장,220,16507,2023-04-26,67,2023,4,26,2,0,청담대교,2023,60.22,90.6,69.18,4518.416090909091,6797.882727272727,5190.701181818183,17157.68,혼잡,만차,만차
뚝섬4주차장,581,52965,2023-04-26,136,2023,4,26,2,0,영동대교,2023,120.93,244.96,215.11,11024.195266781411,22330.99208261618,19609.812650602413,55734.48,만차,만차,만차
뚝섬4주차장,581,52965,2023-04-26,136,2023,4,26,2,0,청담대교,2023,159.05,239.26,182.69,14499.282702237522,21811.36987951807,16654.347418244404,55734.48,만차,만차,만차
뚝섬2주차장,431,58979,2023-04-25,356,2023,4,25,1,0,영동대교,2023,91.52,182.13,157.35,12523.800649651972,24923.074872389792,21532.124477958234,63410.34,여유,보통,여유
뚝섬2주차장,431,58979,2023-04-25,356,2023,4,25,1,0,청담대교,2023,123.59,174.44,132.97,16912.330881670532,23870.758143851508,18195.910974477956,63410.34,여유,보통,여유
뚝섬3주차장,218,21486,2023-04-25,112,2023,4,25,1,0,영동대교,2023,46.29,92.12,79.59,4562.325412844037,9079.313394495413,7844.361192660551,25608.49,보통,혼잡,보통
뚝섬3주차장,218,21486,2023-04-25,112,2023,4,25,1,0,청담대교,2023,62.51,88.23,67.26,6160.962660550459,8695.916422018348,6629.120917431193,25608.49,보통,혼잡,보통
뚝섬1주차장,139,12214,2023-04-25,67,2023,4,25,1,0,영동대교,2023,29.51,58.74,50.75,2593.058561151079,5161.513381294964,4459.428057553957,12982.49,보통,혼잡,보통
뚝섬1주차장,139,12214,2023-04-25,67,2023,4,25,1,0,청담대교,2023,39.86,56.26,42.88,3502.518273381295,4943.594532374101,3767.8871942446044,12982.49,보통,혼잡,보통
뚝섬4주차장,466,48115,2023-04-25,136,2023,4,25,1,0,영동대교,2023,98.95,196.92,170.13,10216.693669527898,20332.201287553646,17566.105042918454,53271.34,혼잡,만차,만차
뚝섬4주차장,466,48115,2023-04-25,136,2023,4,25,1,0,청담대교,2023,133.63,188.6,143.77,13797.440879828328,19473.15236051502,14844.406759656653,53271.34,혼잡,만차,만차
뚝섬1주차장,236,15969,2023-04-24,67,2023,4,24,0,0,영동대교,2023,50.01,101.49,84.5,3383.9393644067795,6867.346652542372,5717.713983050848,15691.59,혼잡,만차,만차
뚝섬1주차장,236,15969,2023-04-24,67,2023,4,24,0,0,청담대교,2023,65.9,97.57,72.53,4459.140254237288,6602.098855932203,4907.760889830509,15691.59,혼잡,만차,만차
뚝섬3주차장,319,26128,2023-04-24,112,2023,4,24,0,0,영동대교,2023,67.6,137.18,114.22,5536.84263322884,11235.85905956113,9355.29830721003,27502.84,보통,만차,혼잡
뚝섬3주차장,319,26128,2023-04-24,112,2023,4,24,0,0,청담대교,2023,89.08,131.88,98.04,7296.182570532916,10801.757492163008,8030.059937304076,27502.84,보통,만차,혼잡
뚝섬4주차장,649,65518,2023-04-24,136,2023,4,24,0,0,영동대교,2023,137.53,279.09,232.38,13883.960770416024,28174.759044684128,23459.280184899846,64598.44,만차,만차,만차
뚝섬4주차장,649,65518,2023-04-24,136,2023,4,24,0,0,청담대교,2023,181.22,268.31,199.47,18294.563882896764,27086.493959938365,20136.94215716487,64598.44,만차,만차,만차
뚝섬2주차장,647,78204,2023-04-24,356,2023,4,24,0,0,영동대교,2023,137.11,278.23,231.66,16572.720927357033,33630.137434312215,28001.141638330755,76564.15,여유,보통,보통
뚝섬2주차장,647,78204,2023-04-24,356,2023,4,24,0,0,청담대교,2023,180.67,267.48,198.85,21837.89285935085,32330.766491499227,24035.34064914992,76564.15,여유,보통,보통
뚝섬2주차장,1458,190850,2023-04-23,356,2023,4,23,6,1,영동대교,2023,285.59,696.04,476.38,37383.04366911064,91109.9608370313,62356.99549385808,194418.46,혼잡,만차,만차
뚝섬2주차장,1458,190850,2023-04-23,356,2023,4,23,6,1,청담대교,2023,313.73,647.97,496.3,41066.78360768176,84818.29526748971,64964.921124828536,194418.46,혼잡,만차,만차
뚝섬4주차장,1095,99959,2023-04-23,136,2023,4,23,6,1,영동대교,2023,214.48,522.74,357.77,19579.36266084622,47719.675668270946,32659.961670882836,99659.75,만차,만차,만차
뚝섬4주차장,1095,99959,2023-04-23,136,2023,4,23,6,1,청담대교,2023,235.62,486.64,372.74,21508.98591780822,44423.7879086758,34026.226173515985,99659.75,만차,만차,만차
뚝섬1주차장,472,34062,2023-04-23,67,2023,4,23,6,1,영동대교,2023,92.45,225.33,154.22,6671.677754237288,16260.996737288137,11129.325508474576,34494.77,만차,만차,만차
뚝섬1주차장,472,34062,2023-04-23,67,2023,4,23,6,1,청담대교,2023,101.56,209.77,160.67,7329.103220338983,15138.105381355934,11594.791398305084,34494.77,만차,만차,만차
뚝섬3주차장,795,87054,2023-04-23,112,2023,4,23,6,1,영동대교,2023,155.72,379.53,259.75,17051.633811320757,41559.25109433962,28443.11509433962,87043.12,만차,만차,만차
뚝섬3주차장,795,87054,2023-04-23,112,2023,4,23,6,1,청담대교,2023,171.07,353.32,270.62,18732.252147771727,38688.71999094351,29633.027861284765,87043.12,만차,만차,만차
뚝섬4주차장,1165,111556,2023-04-22,136,2023,4,22,5,1,청담대교,2023,300.03,492.17,372.8,28729.73963948498,47128.34036051502,35697.92,109120.73,만차,만차,만차
뚝섬4주차장,1165,111556,2023-04-22,136,2023,4,22,5,1,영동대교,2023,250.97,520.2,393.84,24031.733049501723,49811.9597256676,37712.307224830685,109120.73,만차,만차,만차
뚝섬1주차장,726,43498,2023-04-22,67,2023,4,22,5,1,청담대교,2023,186.97,306.71,232.32,11202.232865013775,18376.407134986224,13919.36,37649.35,만차,만차,만차
뚝섬1주차장,726,43498,2023-04-22,67,2023,4,22,5,1,영동대교,2023,156.4,324.17,245.43,9370.6435261708,19422.51606060606,14704.84041322314,37649.35,만차,만차,만차
뚝섬3주차장,924,110391,2023-04-22,112,2023,4,22,5,1,청담대교,2023,237.96,390.36,295.68,28429.266623376625,46636.613376623376,35325.12,103878.71,만차,만차,만차
뚝섬3주차장,924,110391,2023-04-22,112,2023,4,22,5,1,영동대교,2023,199.05,412.59,312.36,23780.658603896103,49292.4487987013,37317.8925974026,103878.71,만차,만차,만차
뚝섬2주차장,1753,220592,2023-04-22,356,2023,4,22,5,1,청담대교,2023,451.46,740.58,560.96,56810.30480319452,93192.25519680548,70589.44,217288.98,만차,만차,만차
뚝섬2주차장,1753,220592,2023-04-22,356,2023,4,22,5,1,영동대교,2023,377.64,782.75,592.61,47521.02845407872,98498.79520821449,74572.1763377068,217288.98,만차,만차,만차
뚝섬4주차장,903,85581,2023-04-21,136,2023,4,21,4,0,영동대교,2023,187.54,385.52,329.94,17773.932159468437,36537.305780730894,31269.762059800665,76341.87,만차,만차,만차
뚝섬4주차장,903,85581,2023-04-21,136,2023,4,21,4,0,청담대교,2023,242.83,359.02,301.14,23014.246259648502,34026.16930420049,28540.584436151006,76341.87,만차,만차,만차
뚝섬2주차장,881,104676,2023-04-21,356,2023,4,21,4,0,영동대교,2023,182.97,376.12,321.9,21739.8241977775,44689.19865151704,38246.977150705454,101135.98,보통,만차,혼잡
뚝섬2주차장,881,104676,2023-04-21,356,2023,4,21,4,0,청담대교,2023,236.92,350.28,293.81,28149.32625055334,41618.039840637444,34908.633908809206,101135.98,보통,만차,혼잡
뚝섬3주차장,537,51625,2023-04-21,112,2023,4,21,4,0,영동대교,2023,111.53,229.26,196.21,10722.041433891993,22040.125698324024,18862.832867783985,49667.84,혼잡,만차,만차
뚝섬3주차장,537,51625,2023-04-21,112,2023,4,21,4,0,청담대교,2023,144.41,213.51,179.09,13882.732630677267,20525.602409638555,17216.664959684178,49667.84,혼잡,만차,만차
뚝섬1주차장,315,19421,2023-04-21,67,2023,4,21,4,0,영동대교,2023,65.42,134.48,115.1,4033.4026031746034,8291.225650793649,7096.371746031746,19067.67,만차,만차,만차
뚝섬1주차장,315,19421,2023-04-21,67,2023,4,21,4,0,청담대교,2023,84.71,125.24,105.05,5222.70765079365,7721.542984126983,6476.749365079365,19067.67,만차,만차,만차
뚝섬1주차장,206,14969,2023-04-20,67,2023,4,20,3,0,영동대교,2023,42.44,88.13,75.43,3083.9046601941745,6403.97072815534,5481.124611650486,15401.31,보통,만차,만차
뚝섬1주차장,206,14969,2023-04-20,67,2023,4,20,3,0,청담대교,2023,55.97,82.95,67.09,4066.86534634241,6027.273190621814,4874.861463035775,15401.31,보통,만차,만차
뚝섬2주차장,592,86855,2023-04-20,356,2023,4,20,3,0,영동대교,2023,121.97,253.28,216.76,17894.4685900576,37159.22771574805,31801.303694194354,92339.31,여유,보통,보통
뚝섬2주차장,592,86855,2023-04-20,356,2023,4,20,3,0,청담대교,2023,160.83,238.37,192.8,23596.097381756757,34972.34180743243,28286.56081081081,92339.31,여유,보통,보통
뚝섬3주차장,372,37050,2023-04-20,112,2023,4,20,3,0,영동대교,2023,76.64,159.15,136.21,7633.096774193548,15850.826612903227,13566.076612903225,37136.57,혼잡,만차,만차
뚝섬3주차장,372,37050,2023-04-20,112,2023,4,20,3,0,청담대교,2023,101.06,149.79,121.15,10065.25,14918.600806451612,12066.149193548388,37136.57,혼잡,만차,만차
뚝섬4주차장,618,63623,2023-04-20,136,2023,4,20,3,0,영동대교,2023,127.32,264.4,226.28,13107.573398058252,27219.937216828475,23295.48938511327,64936.88,만차,만차,만차
뚝섬4주차장,618,63623,2023-04-20,136,2023,4,20,3,0,청담대교,2023,167.9,248.84,201.27,17284.998139188687,25617.623209980422,20720.378650830895,64936.88,만차,만차,만차
뚝섬1주차장,272,19363,2023-04-19,67,2023,4,19,2,0,영동대교,2023,57.44,114.9,99.66,4089.01,8179.44375,7094.54625,19024.73,혼잡,만차,만차
뚝섬1주차장,272,19363,2023-04-19,67,2023,4,19,2,0,청담대교,2023,75.82,108.19,87.99,5397.43625,7701.775625,6263.788125,19024.73,혼잡,만차,만차
뚝섬3주차장,504,49706,2023-04-19,112,2023,4,19,2,0,영동대교,2023,106.43,212.91,184.66,10496.44757936508,20997.82630952381,18211.72611111111,42263.96,혼잡,만차,만차
뚝섬3주차장,504,49706,2023-04-19,112,2023,4,19,2,0,청담대교,2023,140.5,200.46,163.04,13856.533730158731,19769.969761904766,16079.496507936508,42263.96,혼잡,만차,만차
뚝섬4주차장,992,85999,2023-04-19,136,2023,4,19,2,0,영동대교,2023,209.49,419.05,363.46,18161.22027217742,36328.509022177415,31509.27070564516,77259.19,만차,만차,만차
뚝섬4주차장,992,85999,2023-04-19,136,2023,4,19,2,0,청담대교,2023,276.53,394.56,320.91,23973.088175403223,34205.408709677424,27820.50311491936,77259.19,만차,만차,만차
뚝섬2주차장,900,104756,2023-04-19,356,2023,4,19,2,0,영동대교,2023,190.06,380.19,329.75,22122.139288888888,44252.42626666667,38381.43444444444,99919.24,보통,만차,혼잡
뚝섬2주차장,900,104756,2023-04-19,356,2023,4,19,2,0,청담대교,2023,250.88,357.97,291.15,29201.316977777777,41666.11702222222,33888.56599999999,99919.24,보통,만차,혼잡
뚝섬3주차장,286,24015,2023-04-18,112,2023,4,18,1,0,영동대교,2023,59.92,120.49,105.59,5031.394405594406,10117.368356643356,8866.237237762238,25728.57,보통,만차,혼잡
뚝섬3주차장,286,24015,2023-04-18,112,2023,4,18,1,0,청담대교,2023,74.47,121.79,89.74,6253.136538461538,10226.527447552447,7535.336013986014,25728.57,보통,만차,혼잡
뚝섬2주차장,451,59379,2023-04-18,356,2023,4,18,1,0,영동대교,2023,94.49,190.0,166.51,12440.624634146341,25015.543237250553,21922.832128603106,62557.22,여유,보통,여유
뚝섬2주차장,451,59379,2023-04-18,356,2023,4,18,1,0,청담대교,2023,117.43,192.06,141.51,15460.922328159646,25286.7643902439,18631.31328159645,62557.22,여유,보통,여유
뚝섬4주차장,616,54545,2023-04-18,136,2023,4,18,1,0,영동대교,2023,129.06,259.51,227.43,11427.885876623377,22978.85219155844,20138.261931818182,58598.88,만차,만차,만차
뚝섬4주차장,616,54545,2023-04-18,136,2023,4,18,1,0,청담대교,2023,160.39,262.33,193.28,14202.065827922077,23228.554951298698,17114.37922077922,58598.88,만차,만차,만차
뚝섬1주차장,158,12710,2023-04-18,67,2023,4,18,1,0,영동대교,2023,33.1,66.56,58.33,2662.833090701943,5354.627508070131,4692.539401227925,13483.78,보통,만차,혼잡
뚝섬1주차장,158,12710,2023-04-18,67,2023,4,18,1,0,청담대교,2023,41.14,67.28,49.58,3309.4265822784805,5412.207594936709,3988.3658227848096,13483.78,보통,만차,혼잡
뚝섬3주차장,312,30850,2023-04-17,112,2023,4,17,0,0,영동대교,2023,66.78,134.09,111.13,6603.086538461538,13258.578525641025,10988.334935897436,30770.58,보통,만차,혼잡
뚝섬3주차장,312,30850,2023-04-17,112,2023,4,17,0,0,청담대교,2023,86.46,130.06,95.48,8549.009615384615,12860.09935897436,9440.891025641027,30770.58,보통,만차,혼잡
뚝섬4주차장,554,57173,2023-04-17,136,2023,4,17,0,0,영동대교,2023,118.58,238.09,197.33,12237.49880866426,24570.97395306859,20364.52723826715,58314.6,만차,만차,만차
뚝섬4주차장,554,57173,2023-04-17,136,2023,4,17,0,0,청담대교,2023,153.52,230.94,169.54,15843.319422382674,23833.091371841158,17496.589205776174,58314.6,만차,만차,만차
뚝섬2주차장,593,79683,2023-04-17,356,2023,4,17,0,0,영동대교,2023,126.93,254.85,211.22,17055.924435075885,34244.87782462057,28382.19774030354,79471.8,여유,보통,보통
뚝섬2주차장,593,79683,2023-04-17,356,2023,4,17,0,0,청담대교,2023,164.33,247.2,181.47,22081.462715008434,33216.926812816186,24384.610472175376,79471.8,여유,보통,보통
뚝섬1주차장,217,14232,2023-04-17,67,2023,4,17,0,0,영동대교,2023,46.45,93.26,77.29,3046.435023041475,6116.48073732719,5069.084239631337,13932.49,보통,만차,만차
뚝섬1주차장,217,14232,2023-04-17,67,2023,4,17,0,0,청담대교,2023,60.13,90.46,66.41,3943.6412903225805,5932.842027649769,4355.51668202765,13932.49,보통,만차,만차
뚝섬1주차장,328,26785,2023-04-16,67,2023,4,16,6,1,영동대교,2023,61.15,158.99,107.86,4993.605945121951,12983.375457317074,8808.018597560977,29392.01,만차,만차,만차
뚝섬1주차장,328,26785,2023-04-16,67,2023,4,16,6,1,청담대교,2023,72.26,146.68,109.07,5900.686259565257,11977.756165970552,8906.557574464192,29392.01,만차,만차,만차
뚝섬3주차장,562,48987,2023-04-16,112,2023,4,16,6,1,영동대교,2023,104.77,272.41,184.81,9132.48988416164,23745.1710350718,16109.339080766562,66562.93,만차,만차,만차
뚝섬3주차장,562,48987,2023-04-16,112,2023,4,16,6,1,청담대교,2023,123.81,251.32,186.87,10791.958131672598,21906.428540925266,16288.613327402134,66562.93,만차,만차,만차
뚝섬4주차장,929,66061,2023-04-16,136,2023,4,16,6,1,영동대교,2023,173.19,450.31,305.5,12315.505479009687,32021.45200215285,21724.042518837457,73079.78,만차,만차,만차
뚝섬4주차장,929,66061,2023-04-16,136,2023,4,16,6,1,청담대교,2023,204.66,415.44,308.91,14553.174088545871,29541.535440953274,21966.29047050086,73079.78,만차,만차,만차
뚝섬2주차장,1006,102603,2023-04-16,356,2023,4,16,6,1,영동대교,2023,187.55,487.63,330.82,19128.422117296224,49733.89750497018,33740.680377733595,189411.34,혼잡,만차,만차
뚝섬2주차장,1006,102603,2023-04-16,356,2023,4,16,6,1,청담대교,2023,221.62,449.87,334.51,22603.25731610338,45882.715318091454,34117.027365805174,189411.34,혼잡,만차,만차
뚝섬1주차장,379,30003,2023-04-15,67,2023,4,15,5,1,청담대교,2023,96.61,164.54,117.85,7647.994274406333,13025.576833773086,9329.428891820578,29917.11,만차,만차,만차
뚝섬1주차장,379,30003,2023-04-15,67,2023,4,15,5,1,영동대교,2023,80.56,172.76,125.67,6377.586954800918,13676.66239214755,9948.750653051533,29917.11,만차,만차,만차
뚝섬3주차장,638,71975,2023-04-15,112,2023,4,15,5,1,청담대교,2023,162.63,276.98,198.39,18346.85619122257,31247.0775862069,22381.06622257053,74711.03,만차,만차,만차
뚝섬3주차장,638,71975,2023-04-15,112,2023,4,15,5,1,영동대교,2023,135.62,290.82,211.56,15299.764106583074,32808.41614420062,23866.8197492163,74711.03,만차,만차,만차
뚝섬2주차장,1220,141268,2023-04-15,356,2023,4,15,5,1,청담대교,2023,310.99,529.64,379.36,36010.89789260567,61329.3416503414,43927.76045705293,147505.25,혼잡,만차,만차
뚝섬2주차장,1220,141268,2023-04-15,356,2023,4,15,5,1,영동대교,2023,259.33,556.12,404.55,30028.713475409833,64395.049311475406,46844.23721311476,147505.25,혼잡,만차,만차
뚝섬4주차장,945,88672,2023-04-15,136,2023,4,15,5,1,청담대교,2023,240.89,410.26,293.85,22603.384211640212,38495.846264550266,27572.769523809526,88676.52,만차,만차,만차
